,id,artist,artist_standardized,featured,album,track,time,explicit,year,yearly_rank,source,ch,x40,x10,pk,high,date_entered,date_peaked,latency_to_peak,yearly_rank_percentile,yearly_rank_categorical,ch_categorical,song_x,slope_list,date,song_y,before,after,percent_change,raw_change,breakthrough_10year,breakthrough_5year,artist_underscore,b4,b3,b2,b1,a0,a1,a2,a3,a4,youtube_slope,x1st_week,train
5635,28022,Naughty Boy,Naughty Boy,Featuring Sam Smith,s,La La La,222,0,2014,100,h,19,11,0,1,19,3/8/2014,5/10/2014 0:00,63,0.207039337,1,2,La La La,-2.285714286,3/9/2014,La La La,6015,7232,1.202327515,1217,1,1,naughty_boy,15,19,24,28,34,49,52,64,80,4.7,98,TRUE
5636,28022,Naughty Boy,Naughty Boy,Featuring Sam Smith,s,La La La,222,0,2014,100,h,19,11,0,1,19,3/8/2014,5/10/2014 0:00,63,0.207039337,1,2,La La La,-1.857142857,3/9/2014,La La La,6015,7232,1.202327515,1217,0,1,naughty_boy,15,19,24,28,34,49,52,64,80,4.7,98,FALSE
5637,38178,U2,U2,,Mandela - Long Walk To Freedom OST,Ordinary Love,221,0,2014,101,h,2,0,0,1,84,3/8/2014,3/22/2014 0:00,14,0.209109731,1,0,Ordinary Love,-1.071428571,3/9/2014,Ordinary Love,32929,87351,2.65270734,54422,0,1,u2,31,22,36,24,38,25,22,21,20,1.6,99,FALSE
5643,13766,Fitz And The Tantrums,Fitz And The Tantrums,,More Than Just A Dream,The Walker,233,0,2014,107,h,12,0,0,1,67,3/15/2014,4/26/2014 0:00,42,0.221532091,1,1,The Walker,0.428571429,3/16/2014,The Walker,6629,6733,1.015688641,104,1,1,fitz_and_the_tantrums,68,83,76,93,79,93,86,89,97,3.2,93,TRUE
5653,18681,Iggy Azalea,Iggy Azalea,Featuring Charli XCX,The New Classic (Deluxe Version),Fancy,199,1,2014,115,h,32,27,17,7,1,3/22/2014,6/7/2014 0:00,77,0.238095238,1,3,Fancy,1.142857143,3/23/2014,Fancy,19723,49929,2.531511433,30206,0,1,iggy_azalea,4,4,12,12,11,10,14,17,21,2.2,88,TRUE
5654,18681,Iggy Azalea,Iggy Azalea,Featuring Charli XCX,The New Classic (Deluxe Version),Fancy,199,1,2014,115,h,32,27,17,7,1,3/22/2014,6/7/2014 0:00,77,0.238095238,1,3,Fancy,-0.040816327,3/23/2014,Fancy,19723,49929,2.531511433,30206,0,1,iggy_azalea,4,4,12,12,11,10,14,17,21,2.2,88,TRUE
5663,36930,Tiesto,Tiesto,,s,Red Lights,263,0,2014,124,h,13,0,0,1,56,3/29/2014,5/31/2014 0:00,63,0.256728778,1,1,Red Lights,-0.857142857,3/30/2014,Red Lights,2373,3100,1.306363253,727,0,0,tiesto,40,47,53,60,68,77,69,71,79,6.9,97,FALSE
5677,193,5 Seconds Of Summer,5 Seconds Of Summer,,She Looks So Perfect - EP,She Looks So Perfect,202,0,2014,138,h,20,7,0,1,24,4/19/2014,6/14/2014 0:00,56,0.285714286,1,2,She Looks So Perfect,0.857142857,4/20/2014,She Looks So Perfect,40302,70803,1.756811076,30501,0,0,5_seconds_of_summer,31,32,37,39,41,43,44,45,51,2.7,60,TRUE
5678,33650,Sam Smith,Sam Smith,,In The Lonely Hour (Deluxe Version),Stay With Me,172,0,2014,139,h,27,21,19,2,2,4/19/2014,8/16/2014 0:00,119,0.287784679,1,3,Stay With Me,-2,5/11/2014,Stay With Me,602,6828,11.34219269,6226,0,1,sam_smith,7,10,23,17,16,19,20,21,24,2.5,68,TRUE
5679,33650,Sam Smith,Sam Smith,,In The Lonely Hour (Deluxe Version),Stay With Me,172,0,2014,139,h,27,21,19,2,2,4/19/2014,8/16/2014 0:00,119,0.287784679,1,3,Stay With Me,1.785714286,5/11/2014,Stay With Me,602,6828,11.34219269,6226,0,0,sam_smith,7,10,23,17,16,19,20,21,24,2.5,68,FALSE
5680,23521,KONGOS,KONGOS,,Lunatic,Come With Me Now,211,0,2014,140,h,21,9,0,2,31,4/19/2014,7/26/2014 0:00,98,0.289855072,1,3,Come With Me Now,-0.714285714,4/20/2014,Come With Me Now,476,697,1.464285714,221,1,1,kongos,33,42,31,44,46,64,60,68,76,2.8,98,TRUE
5688,18812,Ingrid Michaelson,Ingrid Michaelson,,Lights Out,Girls Chase Boys,221,0,2014,147,h,20,0,0,1,52,4/26/2014,9/6/2014 0:00,133,0.304347826,1,2,Girls Chase Boys,-2.285714286,4/27/2014,Girls Chase Boys,6345,19154,3.018754925,12809,1,1,ingrid_michaelson,49,46,65,80,72,64,71,68,72,8,98,FALSE
5694,28439,Nico & Vinz,Nico & Vinz,,s,Am I Wrong,247,0,2014,153,h,26,24,14,6,4,5/3/2014,7/5/2014 0:00,63,0.316770186,1,3,Am I Wrong,-5.285714286,5/4/2014,Am I Wrong,2124,9352,4.403013183,7228,1,1,nico_&_vinz,0,0,0,23,34,30,47,41,49,9.1,91,FALSE
5698,22272,Josh Kaufman,Josh Kaufman,,s,Stay With Me,180,0,2014,157,h,2,0,0,1,78,5/10/2014,5/17/2014 0:00,7,0.32505176,1,0,Stay With Me,-2,5/11/2014,Stay With Me,602,6828,11.34219269,6226,0,1,josh_kaufman,4,13,27,23,25,41,100,29,16,5.2,92,TRUE
5699,22272,Josh Kaufman,Josh Kaufman,,s,Stay With Me,180,0,2014,157,h,2,0,0,1,78,5/10/2014,5/17/2014 0:00,7,0.32505176,1,0,Stay With Me,1.785714286,5/11/2014,Stay With Me,602,6828,11.34219269,6226,0,1,josh_kaufman,4,13,27,23,25,41,100,29,16,5.2,92,TRUE
5702,25677,MAGIC!,MAGIC!,,s,Rude,224,0,2014,160,h,25,23,16,6,1,5/10/2014,7/26/2014 0:00,77,0.33126294,1,3,Rude,-5,5/11/2014,Rude,727,1493,2.053645117,766,1,1,magic!,16,21,26,30,29,47,58,58,83,3.5,97,TRUE
5710,8022,Christina Grimmie,Christina Grimmie,,s,"Hold On, We're Going Home",175,0,2014,168,h,1,0,0,1,74,5/17/2014,5/17/2014 0:00,0,0.347826087,1,0,"Hold On, We're Going Home",0.428571429,5/18/2014,"Hold On, We're Going Home",12687,37243,2.935524553,24556,1,1,christina_grimmie,60,60,76,86,78,100,44,37,29,6.2,74,TRUE
5713,18682,Iggy Azalea,Iggy Azalea,,The New Classic (Deluxe Version),Work,223,1,2014,171,h,20,0,0,1,54,5/17/2014,6/14/2014 0:00,28,0.354037267,1,2,Work,0,6/9/2013,Work,25,157,6.28,132,0,0,iggy_azalea,21,35,54,62,68,100,96,96,88,12.1,88,FALSE
5714,18682,Iggy Azalea,Iggy Azalea,,The New Classic (Deluxe Version),Work,223,1,2014,171,h,20,0,0,1,54,5/17/2014,6/14/2014 0:00,28,0.354037267,1,2,Work,-0.285714286,6/9/2013,Work,25,157,6.28,132,1,1,iggy_azalea,21,35,54,62,68,100,96,96,88,12.1,88,FALSE
5724,30538,Pharrell,Pharrell,,G I R L,Come Get It Bae,201,0,2014,180,h,15,1,0,1,23,5/24/2014,8/9/2014 0:00,77,0.372670807,1,1,Come Get It Bae,0.80952381,5/25/2014,Come Get It Bae,3867,1836,0.474786656,-2031,0,0,pharrell,70,56,51,45,46,39,41,33,30,-5.9,82,FALSE
5726,37064,Tinashe,Tinashe,Featuring ScHoolboy Q,s,2 On,230,1,2014,182,h,23,16,0,1,24,5/24/2014,8/9/2014 0:00,77,0.376811594,1,3,2 On,-2.142857143,5/25/2014,2 On,9833,14046,1.428455202,4213,0,0,tinashe,37,41,44,51,60,72,67,63,74,5.6,89,TRUE
5738,8024,Christina Grimmie,Christina Grimmie,& Adam Levine,s,Somebody That I Used To Know,199,0,2014,194,h,1,0,0,1,66,6/7/2014,6/7/2014 0:00,0,0.401656315,2,0,Somebody That I Used To Know,7.285714286,1/22/2012,Somebody That I Used To Know,37560,130499,3.474414271,92939,0,0,christina_grimmie,86,78,100,44,37,29,29,27,23,-13.2,66,TRUE
5739,8024,Christina Grimmie,Christina Grimmie,& Adam Levine,s,Somebody That I Used To Know,199,0,2014,194,h,1,0,0,1,66,6/7/2014,6/7/2014 0:00,0,0.401656315,2,0,Somebody That I Used To Know,-4.714285714,1/22/2012,Somebody That I Used To Know,37560,130499,3.474414271,92939,1,1,christina_grimmie,86,78,100,44,37,29,29,27,23,-13.2,66,TRUE
5748,37819,Tove Lo,Tove Lo,,Truth Serum - EP,Habits (Stay High),209,0,2014,202,h,20,11,3,1,4,6/14/2014,10/25/2014 0:00,133,0.418219462,2,2,Habits (Stay High),1,6/15/2014,Habits (Stay High),11655,12970,1.112827113,1315,0,1,tove_lo,13,15,17,18,16,19,17,22,23,0.9,66,FALSE
5754,7528,Charli XCX,Charli XCX,,The Fault In Our Stars (Soundtrack),Boom Clap,169,0,2014,208,h,19,18,4,1,8,6/21/2014,10/4/2014 0:00,105,0.430641822,2,2,Boom Clap,-4.714285714,6/22/2014,Boom Clap,30559,37827,1.237835008,7268,0,1,charli_xcx,16,18,35,55,55,61,64,74,75,11.5,62,TRUE
5758,3171,Becky G,Becky G,,s,Shower,206,0,2014,212,h,19,12,0,1,16,6/21/2014,8/9/2014 0:00,49,0.438923395,2,2,Shower,-1.857142857,6/22/2014,Shower,13236,13385,1.011257177,149,1,1,becky_g,45,49,44,41,46,50,65,67,75,-0.6,88,FALSE
5763,7638,Chase Rice,Chase Rice,,Ready Set Roll - EP,Ready Set Roll,190,0,2014,217,h,19,0,0,1,54,6/21/2014,10/11/2014 0:00,112,0.449275362,2,2,Ready Set Roll,-0.029411765,10/27/2013,Ready Set Roll,1422,2840,1.99718706,1418,0,1,chase_rice,51,55,51,60,59,50,57,53,53,2.1,100,TRUE
5764,7638,Chase Rice,Chase Rice,,Ready Set Roll - EP,Ready Set Roll,190,0,2014,217,h,19,0,0,1,54,6/21/2014,10/11/2014 0:00,112,0.449275362,2,2,Ready Set Roll,-0.029411765,10/27/2013,Ready Set Roll,1422,2840,1.99718706,1418,0,1,chase_rice,51,55,51,60,59,50,57,53,53,2.1,93,TRUE
5772,8291,Clean Bandit,Clean Bandit,Featuring Jess Glynne,New Eyes,Rather Be,227,0,2014,223,h,18,14,1,1,10,6/28/2014,10/11/2014 0:00,105,0.461697723,2,2,Rather Be,-1.571428571,6/29/2014,Rather Be,25135,27257,1.08442411,2122,0,1,clean_bandit,19,19,20,22,31,37,53,60,69,2.7,97,FALSE
5774,19742,Jamie N Commons,Jamie N Commons,& X Ambassadors,The Reason - EP,Jungle,189,0,2014,225,h,2,0,0,1,87,6/28/2014,7/12/2014 0:00,14,0.465838509,2,0,Jungle,-0.928571429,6/29/2014,Jungle,847,3276,3.867768595,2429,1,1,jamie_n_commons,17,42,38,44,34,25,24,12,26,3.6,100,TRUE
5781,34306,Shawn Mendes,Shawn Mendes,,Shawn Mendes - EP,Life Of The Party,214,0,2014,232,h,2,1,0,1,24,7/12/2014,7/12/2014 0:00,0,0.480331263,2,0,Life Of The Party,8.285714286,7/13/2014,Life Of The Party,1627,8279,5.088506454,6652,0,1,shawn_mendes,12,13,43,60,46,30,37,65,63,11.5,24,TRUE
5799,26640,Meghan Trainor,Meghan Trainor,,Title - EP,All About That Bass,188,0,2014,249,h,14,12,11,6,1,7/26/2014,9/20/2014 0:00,56,0.51552795,2,1,All About That Bass,-4.285714286,7/27/2014,All About That Bass,3,27113,9037.666667,27110,1,1,meghan_trainor,1,2,3,4,11,18,25,24,29,2.2,84,TRUE
5800,11757,Echosmith,Echosmith,,Talking Dreams (Deluxe Version),Cool Kids,237,0,2014,250,h,14,9,0,1,16,7/26/2014,10/25/2014 0:00,91,0.517598344,2,1,Cool Kids,-0.428571429,7/27/2014,Cool Kids,6063,14965,2.468250041,8902,0,0,echosmith,23,28,34,37,38,38,47,36,60,3.9,87,TRUE
5805,39173,Weird Al Yankovic,Weird Al Yankovic,,Mandatory Fun,Word Crimes,223,0,2014,255,h,2,1,0,1,39,8/2/2014,8/2/2014 0:00,0,0.527950311,2,0,Word Crimes,7.428571429,8/3/2014,Word Crimes,875,2394,2.736,1519,0,0,weird_al_yankovic,4,5,100,59,32,21,15,11,10,11,39,TRUE
5808,23257,Kiesza,Kiesza,,Hideaway - EP,Hideaway,251,0,2014,258,h,13,0,0,1,51,8/2/2014,9/20/2014 0:00,49,0.534161491,2,1,Hideaway,-2,8/3/2014,Hideaway,24238,31551,1.301716313,7313,0,0,kiesza,35,48,57,64,81,92,88,100,100,10.8,97,TRUE
5815,25604,Maddie & Tae,Maddie & Tae,,s,Girl In A Country Song,207,0,2014,265,h,10,0,0,1,62,8/16/2014,10/11/2014 0:00,56,0.548654244,2,1,Girl In A Country Song,0.5,8/17/2014,Girl In A Country Song,0,887,inf,887,0,0,maddie_&_tae,0,0,91,90,90,90,95,100,88,27,71,FALSE
5816,18251,Hilary Duff,Hilary Duff,,s,Chasing The Sun,162,0,2014,266,h,1,0,0,1,79,8/16/2014,8/16/2014 0:00,0,0.550724638,2,0,Chasing The Sun,-0.285714286,8/17/2014,Chasing The Sun,30833,47937,1.554730321,17104,0,0,hilary_duff,12,17,100,39,33,32,19,16,22,6.4,79,TRUE
5818,5647,Bobby Shmurda,Bobby Shmurda,,s,Hot Boy,194,0,2014,268,h,11,7,1,1,10,8/16/2014,10/25/2014 0:00,70,0.554865424,2,1,Hot Boy,-3.428571429,8/17/2014,Hot Boy,230,7879,34.25652174,7649,1,1,bobby_shmurda,18,22,22,36,41,41,51,64,74,6,96,TRUE
5819,31331,Rae Sremmurd,Rae Sremmurd,,s,No Flex Zone,231,0,2014,269,h,11,4,0,1,36,8/16/2014,9/20/2014 0:00,35,0.556935818,2,1,No Flex Zone,-0.571428571,8/17/2014,No Flex Zone,1108,25309,22.84205776,24201,1,1,rae_sremmurd,7,6,13,14,19,13,17,25,28,3.2,98,TRUE
5829,18516,Hozier,Hozier,,Hozier,Take Me To Church,241,0,2014,279,h,9,0,0,1,49,8/30/2014,10/25/2014 0:00,56,0.577639752,2,1,Take Me To Church,-1.285714286,12/7/2014,Take Me To Church,0,5,inf,5,1,1,hozier,9,9,10,9,11,13,12,13,15,0.4,96,TRUE
5833,26100,Maroon 5,Maroon 5,,V (Deluxe Version),Animals,231,0,2014,283,h,8,3,2,1,7,9/6/2014,10/25/2014 0:00,49,0.585921325,2,1,Animals,-4.571428571,10/6/2013,Animals,13542,25493,1.882513661,11951,0,0,maroon_5,24,23,22,31,38,36,33,34,52,3.6,86,FALSE
5834,26100,Maroon 5,Maroon 5,,V (Deluxe Version),Animals,231,0,2014,283,h,8,3,2,1,7,9/6/2014,10/25/2014 0:00,49,0.585921325,2,1,Animals,1.857142857,10/6/2013,Animals,13542,25493,1.882513661,11951,0,1,maroon_5,24,23,22,31,38,36,33,34,52,3.6,86,TRUE
5835,27648,Mr. Probz,Mr. Probz,,s,Waves,208,0,2014,284,h,8,2,0,1,32,9/6/2014,10/25/2014 0:00,49,0.587991718,2,1,Waves,-1.142857143,9/7/2014,Waves,525,586,1.116190476,61,0,0,mr._probz,0,0,0,0,0,43,40,34,58,0,88,TRUE
5836,35440,Steve Aoki,Steve Aoki,", Chris Lake & Tujamo Featuring Kid Ink",Neon Future I,Delirious (Boneless),223,0,2014,285,h,3,0,0,1,90,9/6/2014,9/20/2014 0:00,14,0.590062112,2,0,Delirious (Boneless),-0.428571429,9/7/2014,Delirious (Boneless),19441,14121,0.726351525,-5320,0,1,steve_aoki,75,63,68,71,78,66,74,56,78,1.4,96,FALSE
5845,36563,TeeFLii,TeeFLii,Featuring 2 Chainz,s,24 Hours,216,1,2014,291,h,7,0,0,1,85,9/13/2014,10/11/2014 0:00,28,0.602484472,3,1,24 Hours,-0.857142857,9/14/2014,24 Hours,3397,2787,0.820429791,-610,0,1,teeflii,71,75,73,71,83,72,75,84,74,2,97,TRUE
5848,26383,Mary Lambert,Mary Lambert,,Heart On My Sleeve,Secrets,223,0,2014,294,h,6,0,0,1,72,9/20/2014,10/11/2014 0:00,21,0.608695652,3,1,Secrets,-1.571428571,9/21/2014,Secrets,897,1113,1.240802676,216,1,1,mary_lambert,45,50,53,69,76,83,88,92,97,8.1,92,TRUE
5849,26383,Mary Lambert,Mary Lambert,,Heart On My Sleeve,Secrets,223,0,2014,294,h,6,0,0,1,72,9/20/2014,10/11/2014 0:00,21,0.608695652,3,1,Secrets,-1.571428571,6/27/2010,Secrets,14258,8712,0.611025389,-5546,0,0,mary_lambert,45,50,53,69,76,83,88,92,97,8.1,92,TRUE
5850,26383,Mary Lambert,Mary Lambert,,Heart On My Sleeve,Secrets,223,0,2014,294,h,6,0,0,1,72,9/20/2014,10/11/2014 0:00,21,0.608695652,3,1,Secrets,-0.714285714,9/21/2014,Secrets,897,1113,1.240802676,216,0,1,mary_lambert,45,50,53,69,76,83,88,92,97,8.1,92,TRUE
5851,26383,Mary Lambert,Mary Lambert,,Heart On My Sleeve,Secrets,223,0,2014,294,h,6,0,0,1,72,9/20/2014,10/11/2014 0:00,21,0.608695652,3,1,Secrets,-0.714285714,6/27/2010,Secrets,14258,8712,0.611025389,-5546,0,1,mary_lambert,45,50,53,69,76,83,88,92,97,8.1,92,TRUE
5878,18633,I LOVE MAKONNEN,I LOVE MAKONNEN,Featuring Drake,s,Tuesday,321,0,2014,317,h,3,0,0,1,73,10/11/2014,10/25/2014 0:00,14,0.6563147,3,0,Tuesday,-1.571428571,10/12/2014,Tuesday,0,23,inf,23,0,0,i_love_makonnen,5,13,24,37,84,80,30,27,17,18.2,90,TRUE
5889,28729,OG Maco,OG Maco,,s,U Guessed It,209,0,2014,328,h,2,0,0,1,90,10/18/2014,10/25/2014 0:00,7,0.679089027,3,0,U Guessed It,-0.571428571,10/19/2014,U Guessed It,112,284,2.535714286,172,1,1,og_maco,38,45,91,100,74,42,31,30,28,12.7,94,TRUE
5905,17237,Gwen Stefani,Gwen Stefani,,Single,Baby Don't Lie,,0,2014,346,h,20,7,0,1,31,11/8/2014,2/14/2015 0:00,98,0.716356108,3,2,Baby Don't Lie,3.714285714,11/9/2014,Baby Don't Lie,142982,34371,0.240386902,-108611,0,1,gwen_stefani,80,55,86,62,70,57,52,54,74,-1.3,46,TRUE
5907,9897,DeJ Loaf,DeJ Loaf,,s,Try Me,,1,2014,348,h,23,17,14,8,2,11/8/2014,2/14/2015 0:00,98,0.720496894,3,3,Try Me,-0.428571429,11/9/2014,Try Me,1004,35,0.034860558,-969,1,1,dej_loaf,43,59,77,86,98,100,100,89,87,13.7,67,TRUE
5910,34841,Snootie Wild,Snootie Wild,Featuring K Camp,Go Mode - EP,Made Me,,0,2014,355,h,20,0,0,3,60,11/8/2014,1/17/2015 0:00,70,0.734989648,3,2,Made Me,-0.285714286,11/9/2014,Made Me,4908,1912,0.389568052,-2996,0,1,snootie_wild,89,93,88,73,85,88,76,67,74,-2.8,97,TRUE
5911,31340,RaeLynn,RaeLynn,,Me EP,God Made Girls,,0,2014,356,h,14,2,0,1,37,11/8/2014,3/28/2015 0:00,140,0.737060041,3,1,God Made Girls,-0.142857143,11/9/2014,God Made Girls,3053,4306,1.410415984,1253,0,1,raelynn,57,52,60,71,87,78,75,69,82,7.9,98,TRUE
5926,26464,Matt McAndrew,Matt McAndrew,,Single,Take Me To Church,,0,2014,384,h,17,8,0,1,19,12/6/2014,3/21/2015 0:00,105,0.795031056,3,2,Take Me To Church,-1.285714286,12/7/2014,Take Me To Church,0,5,inf,5,1,1,matt_mcandrew,9,12,18,17,27,30,100,34,18,4.1,92,TRUE
5934,36219,Taylor John Williams,Taylor John Williams,,Single,Royals,,0,2014,402,h,15,1,0,1,40,12/20/2014,1/17/2015 0:00,28,0.832298137,4,1,Royals,-2.285714286,12/21/2014,Royals,0,883,inf,883,0,1,taylor_john_williams,40,40,82,100,47,19,16,28,20,7.4,100,TRUE
5935,36219,Taylor John Williams,Taylor John Williams,,Single,Royals,,0,2014,402,h,15,1,0,1,40,12/20/2014,1/17/2015 0:00,28,0.832298137,4,1,Royals,-2.285714286,7/21/2013,Royals,22687,65882,2.903953806,43195,1,1,taylor_john_williams,40,40,82,100,47,19,16,28,20,7.4,100,TRUE
5943,7958,Chris Jamison,Chris Jamison,,Single,When I Was Your Man,,0,2014,409,h,1,1,0,1,14,12/27/2014,12/27/2014 0:00,0,0.84679089,4,0,When I Was Your Man,-0.5,12/28/2014,When I Was Your Man,8,2919,364.875,2911,0,1,chris_jamison,19,37,52,100,30,16,16,14,17,8.5,98,TRUE
5960,12372,Ella Henderson,Ella Henderson,,Chapter One (Deluxe),Ghost,,0,2015,363,h,11,0,0,1,61,11/15/2014,1/24/2015 0:00,70,0.751552795,3,1,Ghost,0,11/16/2014,Ghost,23059,15120,0.655709268,-7939,0,0,ella_henderson,27,28,32,42,46,51,46,48,53,5.2,75,TRUE
5966,38929,WALK THE MOON,WALK THE MOON,,TALKING IS HARD,Shut Up And Dance,,0,2015,372,h,4,0,0,1,98,11/22/2014,12/20/2014 0:00,28,0.770186335,3,1,Shut Up And Dance,0,11/23/2014,Shut Up And Dance,4870,9424,1.935112936,4554,1,1,walk_the_moon,16,13,14,16,19,16,28,29,23,0.9,98,FALSE
5967,26072,Mark Ronson,Mark Ronson,Featuring Bruno Mars,s,Uptown Funk!,,0,2015,373,h,10,6,0,1,17,11/29/2014,11/29/2014 0:00,0,0.772256729,3,1,Uptown Funk!,-6.714285714,11/30/2014,Uptown Funk!,4031,61272,15.20019846,57241,1,1,mark_ronson,0,7,24,49,81,65,85,67,62,20.4,65,TRUE
5972,28662,O.T. Genasis,O.T. Genasis,,s,CoCo,,1,2015,382,h,1,0,0,1,87,12/6/2014,12/6/2014 0:00,0,0.790890269,3,0,CoCo,-5.571428571,12/7/2014,CoCo,4,18916,4729,18912,0,0,o.t._genasis,0,30,37,88,100,54,66,63,42,25.8,77,TRUE
6007,7637,Chase Bryant,Chase Bryant,,Chase Bryant - EP,Take It On Back,,0,2015,61,h,1,0,0,1,98,1/17/2015,1/17/2015 0:00,0,0.126293996,0,0,Take It On Back,-0.857142857,1/18/2015,Take It On Back,602,901,1.496677741,299,0,1,chase_bryant,64,51,68,62,95,96,92,99,88,7.3,98,FALSE
6009,15199,G-Eazy,G-Eazy,Featuring Remo,These Things Happen,I Mean It,,1,2015,63,h,5,2,0,1,26,1/17/2015,1/24/2015 0:00,7,0.130434783,0,1,I Mean It,0,1/18/2015,I Mean It,10703,12116,1.13201906,1413,1,1,g-eazy,48,54,70,77,100,77,86,92,71,12.7,100,TRUE
6015,18634,I Prevail,I Prevail,,s,Blank Space,,0,2015,69,h,2,0,0,1,84,1/24/2015,1/31/2015 0:00,7,0.142857143,0,0,Blank Space,-0.714285714,1/25/2015,Blank Space,0,13,inf,13,1,1,i_prevail,6,6,98,100,70,72,71,72,58,22.2,90,FALSE
6017,28846,Omarion,Omarion,Featuring Chris Brown & Jhene Aiko,Sex Playlist,Post To Be,,0,2015,71,h,3,0,0,1,77,1/24/2015,2/21/2015 0:00,28,0.14699793,0,0,Post To Be,-1,1/25/2015,Post To Be,6938,5069,0.73061401,-1869,0,1,omarion,31,32,34,39,38,40,39,38,54,2.1,98,FALSE
6018,18383,Hoodie Allen,Hoodie Allen,Featuring Ed Sheeran,People Keep Talking,All About It,,1,2015,72,h,1,0,0,1,97,1/24/2015,1/24/2015 0:00,0,0.149068323,0,0,All About It,-3.142857143,1/25/2015,All About It,6194,8434,1.361640297,2240,0,1,hoodie_allen,49,48,66,74,79,73,59,65,50,8.6,100,FALSE
6029,13686,Fetty Wap,Fetty Wap,,s,Trap Queen,,0,2015,83,h,3,3,0,1,17,2/7/2015,2/7/2015 0:00,0,0.17184265,0,0,Trap Queen,-2,2/8/2015,Trap Queen,13,43,3.307692308,30,1,1,fetty_wap,6,9,11,12,11,13,17,23,30,1.3,86,TRUE
6030,27998,Natalie La Rose,Natalie La Rose,Featuring Jeremih,s,Somebody,,0,2015,84,h,1,0,0,1,66,2/7/2015,2/7/2015 0:00,0,0.173913043,0,0,Somebody,-2.571428571,2/8/2015,Somebody,6,2321,386.8333333,2315,0,1,natalie_la_rose,5,11,12,20,12,7,18,41,59,2.3,94,TRUE
6037,15643,George Ezra,George Ezra,,Wanted On Voyage,Budapest,,0,2015,90,h,3,0,0,2,84,2/14/2015,2/21/2015 0:00,7,0.186335404,0,0,Budapest,1,2/15/2015,Budapest,25175,21142,0.83980139,-4033,1,1,george_ezra,23,27,44,42,41,37,40,43,48,5.1,81,TRUE
6078,37785,Tori Kelly,Tori Kelly,,s,Nobody Love,,0,2015,128,h,20,0,0,1,47,3/14/2015,6/20/2015 0:00,98,0.265010352,1,2,Nobody Love,-1.428571429,3/15/2015,Nobody Love,3667,8003,2.18243796,4336,0,0,tori_kelly,36,37,45,41,43,56,55,54,57,1.8,89,FALSE
6082,34529,Silento,Silento,,s,Watch Me,,0,2015,132,h,36,27,0,2,11,3/14/2015,8/1/2015 0:00,140,0.273291925,1,3,Watch Me,-0.642857143,7/10/2011,Watch Me,36163,75070,2.075878661,38907,0,1,silento,8,11,18,19,21,20,22,24,21,3.4,98,TRUE
6083,34529,Silento,Silento,,s,Watch Me,,0,2015,132,h,36,27,0,2,11,3/14/2015,8/1/2015 0:00,140,0.273291925,1,3,Watch Me,-0.642857143,3/15/2015,Watch Me,0,6,inf,6,0,1,silento,8,11,18,19,21,20,22,24,21,3.4,98,TRUE
6084,34529,Silento,Silento,,s,Watch Me,,0,2015,132,h,36,27,0,2,11,3/14/2015,8/1/2015 0:00,140,0.273291925,1,3,Watch Me,-1.714285714,7/10/2011,Watch Me,36163,75070,2.075878661,38907,1,1,silento,8,11,18,19,21,20,22,24,21,3.4,98,TRUE
6085,34529,Silento,Silento,,s,Watch Me,,0,2015,132,h,36,27,0,2,11,3/14/2015,8/1/2015 0:00,140,0.273291925,1,3,Watch Me,-1.714285714,3/15/2015,Watch Me,0,6,inf,6,0,0,silento,8,11,18,19,21,20,22,24,21,3.4,98,TRUE
