date,PageViews,Artist,search_term,Language
2015-05-13,0,Alfredo Ramirez,Alfredo_Ramirez,en
2015-05-12,1,Alfredo Ramirez,Alfredo_Ramirez,en
2015-05-30,1,Alfredo Ramirez,Alfredo_Ramirez,en
2015-05-29,1,Alfredo Ramirez,Alfredo_Ramirez,en
2015-05-03,4378,Kendrick Lamar,Kendrick_Lamar,en
2015-05-02,4585,Kendrick Lamar,Kendrick_Lamar,en
2015-05-01,5896,Kendrick Lamar,Kendrick_Lamar,en
2015-05-07,5574,Kendrick Lamar,Kendrick_Lamar,en
2015-05-06,5581,Kendrick Lamar,Kendrick_Lamar,en
2015-05-05,5724,Kendrick Lamar,Kendrick_Lamar,en
2015-05-04,5754,Kendrick Lamar,Kendrick_Lamar,en
2015-05-21,7394,Kendrick Lamar,Kendrick_Lamar,en
2015-05-20,7930,Kendrick Lamar,Kendrick_Lamar,en
2015-05-09,4229,Kendrick Lamar,Kendrick_Lamar,en
2015-05-08,5840,Kendrick Lamar,Kendrick_Lamar,en
2015-05-25,5550,Kendrick Lamar,Kendrick_Lamar,en
2015-05-24,10648,Kendrick Lamar,Kendrick_Lamar,en
2015-05-27,7499,Kendrick Lamar,Kendrick_Lamar,en
2015-05-26,6541,Kendrick Lamar,Kendrick_Lamar,en
2015-05-28,8421,Kendrick Lamar,Kendrick_Lamar,en
2015-05-23,5532,Kendrick Lamar,Kendrick_Lamar,en
2015-05-22,6935,Kendrick Lamar,Kendrick_Lamar,en
2015-05-18,11246,Kendrick Lamar,Kendrick_Lamar,en
2015-05-19,10112,Kendrick Lamar,Kendrick_Lamar,en
2015-05-14,5596,Kendrick Lamar,Kendrick_Lamar,en
2015-05-15,5371,Kendrick Lamar,Kendrick_Lamar,en
2015-05-16,4316,Kendrick Lamar,Kendrick_Lamar,en
2015-05-31,5652,Kendrick Lamar,Kendrick_Lamar,en
2015-05-10,4417,Kendrick Lamar,Kendrick_Lamar,en
2015-05-11,6046,Kendrick Lamar,Kendrick_Lamar,en
2015-05-17,4423,Kendrick Lamar,Kendrick_Lamar,en
2015-05-13,6150,Kendrick Lamar,Kendrick_Lamar,en
2015-05-12,6471,Kendrick Lamar,Kendrick_Lamar,en
2015-05-30,5802,Kendrick Lamar,Kendrick_Lamar,en
2015-05-29,7014,Kendrick Lamar,Kendrick_Lamar,en
2015-05-03,0,Nadama,Nadama,en
2015-05-02,1,Nadama,Nadama,en
2015-05-01,0,Nadama,Nadama,en
2015-05-07,0,Nadama,Nadama,en
2015-05-06,0,Nadama,Nadama,en
2015-05-05,0,Nadama,Nadama,en
2015-05-04,0,Nadama,Nadama,en
2015-05-21,0,Nadama,Nadama,en
2015-05-20,0,Nadama,Nadama,en
2015-05-09,0,Nadama,Nadama,en
2015-05-08,0,Nadama,Nadama,en
2015-05-25,0,Nadama,Nadama,en
2015-05-24,0,Nadama,Nadama,en
2015-05-27,0,Nadama,Nadama,en
2015-05-26,0,Nadama,Nadama,en
2015-05-28,0,Nadama,Nadama,en
2015-05-23,0,Nadama,Nadama,en
2015-05-22,0,Nadama,Nadama,en
2015-05-18,0,Nadama,Nadama,en
2015-05-19,0,Nadama,Nadama,en
2015-05-14,0,Nadama,Nadama,en
2015-05-15,2,Nadama,Nadama,en
2015-05-16,1,Nadama,Nadama,en
2015-05-31,0,Nadama,Nadama,en
2015-05-10,0,Nadama,Nadama,en
2015-05-11,0,Nadama,Nadama,en
2015-05-17,0,Nadama,Nadama,en
2015-05-13,1,Nadama,Nadama,en
2015-05-12,1,Nadama,Nadama,en
2015-05-30,0,Nadama,Nadama,en
2015-05-29,0,Nadama,Nadama,en
2015-05-03,3,Balmorhea,Balmorhea,en
2015-05-02,5,Balmorhea,Balmorhea,en
2015-05-01,5,Balmorhea,Balmorhea,en
2015-05-07,6,Balmorhea,Balmorhea,en
2015-05-06,31,Balmorhea,Balmorhea,en
2015-05-05,9,Balmorhea,Balmorhea,en
2015-05-04,7,Balmorhea,Balmorhea,en
2015-05-21,7,Balmorhea,Balmorhea,en
2015-05-20,8,Balmorhea,Balmorhea,en
2015-05-09,4,Balmorhea,Balmorhea,en
2015-05-08,3,Balmorhea,Balmorhea,en
2015-05-25,7,Balmorhea,Balmorhea,en
2015-05-24,16,Balmorhea,Balmorhea,en
2015-05-27,6,Balmorhea,Balmorhea,en
2015-05-26,7,Balmorhea,Balmorhea,en
2015-05-28,3,Balmorhea,Balmorhea,en
2015-05-23,2,Balmorhea,Balmorhea,en
2015-05-22,8,Balmorhea,Balmorhea,en
2015-05-18,18,Balmorhea,Balmorhea,en
2015-05-19,4,Balmorhea,Balmorhea,en
2015-05-14,4,Balmorhea,Balmorhea,en
2015-05-15,7,Balmorhea,Balmorhea,en
2015-05-16,11,Balmorhea,Balmorhea,en
2015-05-31,4,Balmorhea,Balmorhea,en
2015-05-10,4,Balmorhea,Balmorhea,en
2015-05-11,2,Balmorhea,Balmorhea,en
2015-05-17,7,Balmorhea,Balmorhea,en
2015-05-13,4,Balmorhea,Balmorhea,en
2015-05-12,6,Balmorhea,Balmorhea,en
2015-05-30,4,Balmorhea,Balmorhea,en
2015-05-29,0,Balmorhea,Balmorhea,en
2015-05-03,0,Van Jensen,Van_Jensen,en
2015-05-02,0,Van Jensen,Van_Jensen,en
2015-05-01,0,Van Jensen,Van_Jensen,en
2015-05-07,1,Van Jensen,Van_Jensen,en
2015-05-06,0,Van Jensen,Van_Jensen,en
2015-05-05,0,Van Jensen,Van_Jensen,en
2015-05-04,0,Van Jensen,Van_Jensen,en
2015-05-21,0,Van Jensen,Van_Jensen,en
2015-05-20,0,Van Jensen,Van_Jensen,en
2015-05-09,0,Van Jensen,Van_Jensen,en
2015-05-08,0,Van Jensen,Van_Jensen,en
2015-05-25,0,Van Jensen,Van_Jensen,en
2015-05-24,0,Van Jensen,Van_Jensen,en
2015-05-27,0,Van Jensen,Van_Jensen,en
2015-05-26,2,Van Jensen,Van_Jensen,en
2015-05-28,0,Van Jensen,Van_Jensen,en
2015-05-23,0,Van Jensen,Van_Jensen,en
2015-05-22,0,Van Jensen,Van_Jensen,en
2015-05-18,0,Van Jensen,Van_Jensen,en
2015-05-19,0,Van Jensen,Van_Jensen,en
2015-05-14,0,Van Jensen,Van_Jensen,en
2015-05-15,0,Van Jensen,Van_Jensen,en
2015-05-16,0,Van Jensen,Van_Jensen,en
2015-05-31,1,Van Jensen,Van_Jensen,en
2015-05-10,0,Van Jensen,Van_Jensen,en
2015-05-11,0,Van Jensen,Van_Jensen,en
2015-05-17,0,Van Jensen,Van_Jensen,en
2015-05-13,0,Van Jensen,Van_Jensen,en
2015-05-12,0,Van Jensen,Van_Jensen,en
2015-05-30,0,Van Jensen,Van_Jensen,en
2015-05-29,0,Van Jensen,Van_Jensen,en
2015-05-03,116,Elis Regina,Elis_Regina,en
2015-05-02,102,Elis Regina,Elis_Regina,en
2015-05-01,145,Elis Regina,Elis_Regina,en
2015-05-07,103,Elis Regina,Elis_Regina,en
2015-05-06,121,Elis Regina,Elis_Regina,en
2015-05-05,107,Elis Regina,Elis_Regina,en
2015-05-04,105,Elis Regina,Elis_Regina,en
2015-05-21,120,Elis Regina,Elis_Regina,en
2015-05-20,108,Elis Regina,Elis_Regina,en
2015-05-09,128,Elis Regina,Elis_Regina,en
2015-05-08,120,Elis Regina,Elis_Regina,en
2015-05-25,107,Elis Regina,Elis_Regina,en
2015-05-24,182,Elis Regina,Elis_Regina,en
2015-05-27,115,Elis Regina,Elis_Regina,en
2015-05-26,105,Elis Regina,Elis_Regina,en
2015-05-28,129,Elis Regina,Elis_Regina,en
2015-05-23,101,Elis Regina,Elis_Regina,en
2015-05-22,154,Elis Regina,Elis_Regina,en
2015-05-18,119,Elis Regina,Elis_Regina,en
2015-05-19,140,Elis Regina,Elis_Regina,en
2015-05-14,123,Elis Regina,Elis_Regina,en
2015-05-15,124,Elis Regina,Elis_Regina,en
2015-05-16,98,Elis Regina,Elis_Regina,en
2015-05-31,117,Elis Regina,Elis_Regina,en
2015-05-10,111,Elis Regina,Elis_Regina,en
2015-05-11,101,Elis Regina,Elis_Regina,en
2015-05-17,156,Elis Regina,Elis_Regina,en
2015-05-13,114,Elis Regina,Elis_Regina,en
2015-05-12,107,Elis Regina,Elis_Regina,en
2015-05-30,101,Elis Regina,Elis_Regina,en
2015-05-29,123,Elis Regina,Elis_Regina,en
2015-05-03,7,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-02,5,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-01,15,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-07,6,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-06,13,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-05,8,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-04,13,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-21,11,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-20,20,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-09,8,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-08,9,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-25,15,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-24,18,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-27,10,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-26,11,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-28,6,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-23,7,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-22,8,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-18,8,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-19,16,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-14,9,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-15,6,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-16,2,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-31,7,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-10,5,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-11,7,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-17,4,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-13,6,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-12,4,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-30,13,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
2015-05-29,6,Pete Rock & C.L. Smooth,Pete_Rock_&_C.L._Smooth,en
