artist_name	id
Rahsaan Roland Kirk	15404404
Kitka	15404742
Eartha Kitt	98722453
Michael Kiwanuka	163347981
Klaxons	16524393
Klaxons	18515684
Carlos Kleiber	16001118
Guillermo Klein	91020957
Otto Klemperer	111542873
The Klezmatics	15396865
Phil Kline	15406213
K'Naan	95469329
Jurgen Knieper	17084614
The Knife	15793896
Gladys Knight	15397813
Marie Knight	17127935
The Knitters	15181937
Mark Knopfler	15043701
Garth Knox	92745287
Sophie Koch	15559829
Tati Ana	230208517
Kodo	15774658
Jennifer Koh	15393589
Habib Koité	16216717
Remi	230205740
The Kominas	107010533
Yolanda Kondonassis	105929650
Konono No.1	15191513
The Kooks	89660273
Kool DJ Herc	15770793
Koop	17083471
Al Kooper	15605087
Kopecky Family Band	136999581
Laurent Korcia	106480569
Laurent Korcia	112914013
Håkon Kornstad	99231166
Korpiklaani	15367016
Julian Koster	98215851
Leo Kottke	16168987
Koushik	15696525
Bassekou Kouyate	17249973
Boris Kovac	16267826
Kowloon Walled City	164604942
Mark Kozelek	15122384
Kraftwerk	16129369
David Krakauer	127012227
Diana Krall	14862352
Krallice	98790839
Alison Krauss	15403831
Alison Krauss & Union Station	17091027
Viktor Krauss	15280665
Lenny Kravitz	15404547
The Krayolas	103221815
Kreayshawn	141718298
Fritz Kreisler	92422505
Tim Krekel	87769152
Gidon Kremer	14994471
Celeste Krenz	113284258
Krisiun	146484281
Kristin Hersh	15358968
Kris Kristofferson	126894870
Kronos Quartet	14983141
Erich Kunzel	112445261
Kurt Elling	15301433
Dayna Kurtz	15406182
Aline Kutan	15557782
Fela Kuti	99085139
Femi Kuti	15131693
Seun Anikulapo Kuti	92782751
Kutiman	101959633
Ben Kweller	15397540
Mariusz Kwiecien	15830116
The La Drivers Union Por Por Group	15396253
Lianne La Havas	164325115
La Lupe	133370630
La Luz	240564819
La Rocca	99008485
La Santa Cecilia	155584846
La Scala	106207884
La Vida Boheme	144875826
The La's	15404037
Ana Laan	15403860
Labelle	95975468
Steve Lacy	95438057
Lady Gaga	120001078
Lady Lamb the Beekeeper	177495795
Lady Sovereign	15396628
Ladyhawk	97966787
Ladyhawke	100627240
Ladysmith Black Mambazo	15238665
Ladytron	94620744
Scott LaFaro	101028761
Jimmy LaFave	91004188
Julian Lage	102196133
Oliver Lake	18227135
Lal Meri	101156298
Kendrick Lamar	166009689
Lambchop	16246411
Lambert, Hendricks & Ross	96190462
Miranda Lambert	15394683
Miranda Lambert	120000995
Graham Lambkin	98790833
Ray LaMontagne	15334093
Land of Talk	94630536
Dawn Landes	88402764
Sonny Landreth	15782632
Gill Landry	411814816
Mark Lanegan	383763009
Brad Laner	90093669
Lang Lang	17022256
Langhorne Slim	90271585
Daniel Lanois	15289641
Lanterna	16215948
Patty Larkin	17086713
Ellis Larkins	152417209
Jennifer Larmore	15570579
Grey Larsen	93130814
Orlande de Lassus	98285965
Last Exit	114184246
The Last Shadow Puppets	89535088
The Last Town Chorus	14961410
Bill Laswell	114184261
Greg Laswell	15399103
The Late Cord	18943301
Yusef Lateef	97700827
Mary Lattimore	350876270
Lau	17097292
Lau Nau	128929617
Jim Lauderdale	16295727
Cyndi Lauper	90858948
Laura Cantrell	14957622
Gianna Lauren	396393266
Bettye LaVette	15197142
Oren Lavie	99867210
Avril Lavigne	15394675
Hubert Laws	132738796
Doyle Lawson & Quicksilver	15403660
Lay Low	125136674
Stephen Layton	15329415
Sara Lazarus	113446241
LCD Soundsystem	15129120
Le Butcherettes	144745591
Le Loup	16774502
Le Mystere des Voix Bulgares	15005825
Rodrigo Leão	16527396
Anja Lechner	15814145
Led Zeppelin	15396553
Jefre Cantu Ledesma	132371844
Ledisi	17794278
Brandon Lee	105579210
Peggy Lee	15724934
Shawn Lee	15397575
The Leevees	15396854
The Left Banke	140598270
John Legend	15838633
Adrian Legg	16261859
Michel Legrand	18155896
Steve Lehman	113137852
Tom Lehrer	17078643
Leipzig Opera	18198117
Jens Lekman	15402129
Lele De Los Van Van	15696410
The Lemonheads	15356341
Ute Lemper	15586361
Ricardo Lemvo	89052699
Lenine	15369321
Leningrad Philharmonic Orchestra	111668678
Lenka	104058393
Don Lennon	15198341
John Lennon	15405854
Sean Lennon	14983118
Annie Lennox	16219258
L.E.O.	15328809
Ted Leo	14955750
Ruggero Leoncavallo	126834391
Les Paul	111845598
Dan le Sac	88110222
Jason Lescalleet	98790836
Lesser Birds of Paradise	15397568
Let's Go Sailing	15336690
James Levine	16053303
Black Joe Lewis & the Honeybears	102040717
Blake Lewis	16880854
Eric Lewis	105698626
Furry Lewis	17081580
Jeffrey Lewis	91003539
Jenny Lewis with the Watson Twins	15120868
Jerry Lee Lewis	15237759
John Lewis	15769682
Mel Lewis	90188455
Ramsey Lewis	15402921
Sylvie Lewis	93568709
Lhasa	15404643
Lia Ices	343399639
Ted Libbey	92594975
The Libertines	15404639
Cecile Licad	16040133
Jamie Lidell	15187627
Lorraine Hunt Lieberson	15656763
Peter Lieberson	16837465
Ottmar Liebert	15405956
Dave Liebman	91618861
Lifesavas	17530053
Lifestyles & Vistas	17081982
Constantin Lifschitz	16051291
Lifter Puller	15198397
Gyorgy Ligeti	92885650
Chris Lightcap	174940056
Toby Lightman	14999506
Lightning Bolt	113029672
Lightning Dust	16523441
Lightspeed Champion	18403016
Lil B	133306507
Lil Eddie	15405895
Lil Wayne	17682423
Lily & Madeleine	188688393
Sonny Lim	17082664
Jenny Lin	140505010
Lina	15403770
Abbey Lincoln	15396508
Eric Lindell	103652763
Colin Linden	106113692
Jason Lindner Big Band	113933600
Arto Lindsay	16213831
Jahja Ling	129032396
Andrew Lipke	97693776
Rolf Lislevand	15291403
The Lisps	90250557
Melba Liston	92349033
John Lithgow	15398338
Little Big Town	98565256
Little Dragon	139676102
Little Feat	15670521
Little Jackie	95426402
Little Joy	95599558
Little Milton	15403530
The Little Ones	15168405
Little Simz	392890850
Little Walter	106643804
The Little Willies	15121319
Booker Little	95667899
Liturgy	133111597
Living Colour	15680696
Living Daylights	15666266
The Living Sisters	126220776
Guy Livingston	113905624
Lizz Wright	14948570
LL Cool J	15770396
Andrew Lloyd Webber	93437314
Charles Lloyd	15839986
Richard Lloyd	15181075
Cheikh Lo	15378467
Los Lobos	15221330
Local Natives	122220880
Loch Lomond	94241710
Joe Locke	93708335
Keith Lockhart	128244826
Locrian	155522726
The Lodger	15624762
Chuck Loeb	15444464
Lisa Loeb	97513218
Frank Loesser	15397042
Nils Lofgren	17674104
Jack Logan	15153431
Ali Lohan	15397464
Alan Lomax	163645364
The Lone Bellow	167456181
Los Lonely Boys	15398379
The Lonely Forest	137321296
Loney, Dear	15396165
The Long Winters	15333547
Parker Longbough	15859563
Looker	15739905
Loose Fur	15399437
Lisa "Left Eye" Lopes	15872126
Cachaito Lopez	15700562
Lord Huron	163627550
Lord Mantis	146069551
Lorde	227790178
Los Angeles Guitar Quartet	15406015
Los Angeles Philharmonic Orchestra	15004257
Victoria de Los Angeles	102732535
Los Romeros	101113018
Lost in the Trees	129383450
Loudon Wainwright III	14966523
Lionel Loueke	88982391
Louie & the Lovers	127210935
Louis XIV	91875897
Bobby Lounge	95285803
Jacques Loussier	17088140
The Louvin Brothers	15750505
Joe Lovano	91618666
The Love Hall Tryst	15403710
Love Is All	15297945
Love	18001598
Courtney Love	15120123
Darlene Love	16099526
Ian Love	17081237
Laura Love	15406143
Monie Love	15697239
Lene Lovich	97554509
The Lovin' Spoonful	15793955
Low	16700848
The Low Anthem	97088977
Low Cut Connie	140437087
The Low Lows	17078501
Low Stars	14960608
Lowland Hum	390470503
Gary Lucas	15363210
Lucero	113867332
Lucero	99404813
Lucinda Black Bear	16291103
Lucius	230150589
The Lucksmiths	15793967
Ludacris	15587127
Ludicra	132371841
Christa Ludwig	90471710
Alex Lukashevsky	128978619
Jean-Baptiste Lully	91707517
Luluc	327320681
The Lumineers	151867086
Luna	16158914
Lunasa	15404469
Jimmie Lunceford	15404414
Lunch Money	101556534
Lage Lund	142430502
Carmen Lundy	16099645
Patti LuPone	129837430
Radu Lupu	127211915
Lura	15395479
Luscious Jackson	225718027
Luxury	398104897
Lyle Lovett	15005179
Loretta Lynn	16152990
Lynyrd Skynyrd	89716504
Lyrics Born	15193200
Jason Lytle	101668082
M-1	15393748
The M's	90867256
M83	161025892
Yo-Yo Ma	15995808
Peter Maag	99692137
Baaba Maal	17085277
Lorin Maazel	106342902
Macaco	15664700
Amy MacDonald	18791367
Margot MacDonald	239718968
Teo Macero	19292450
Guillaume de Machaut	16070263
Machito	17519805
Tod Machover	97003832
Tod Machover	97057424
Charles Mackerras	128539808
Macklemore/Ryan Lewis	166258260
Dougie MacLean	17087457
Madagascar	16124687
The Maddox Brothers & Rose	15773465
Madeline	17078202
Madera Limpia	103332110
Madison Violet	121565691
Madlib	15697271
Madonna	15402600
Madredeus	17092826
Gunnar Madsen	90432812
Madvillain	15697274
The Mae Shi	93976215
Audra Mae	126744815
Maestro Fresh-Wes	96231769
Magic Dirt	415780442
The Magic Numbers	15188423
Janiva Magness	92472665
Magnet	15399986
Magneta Lane	15119590
Magnolia Electric Co.	15398390
Taj Mahal	16267403
Rudresh Mahanthappa	98785675
Mahavishnu Orchestra	100141314
Vusi Mahlasela	15223659
Gustav Mahler	16039387
Mahogany	16522249
Mahousyoujo-ni-naritai	395182722
Mahwash	16217085
Natalie Maines	180622559
Luisa Maita	132239771
Majestic Downfall	146484310
The Majestic Twelve	15736849
Miriam Makeba	96810385
Makeunder	399596778
Kate Maki	19193462
Makthaverskan	383844278
Maktub	17092118
Malajube	15384392
Maldita Vecindad y los Hijos del Quinto Patio	15401746
Catherine Malfitano	15444311
Malinky	17087511
Stephen Malkmus	16145140
Alain Mallet	112065545
Yngwie Malmsteen	182899139
Raul Malo	15398012
Russell Malone	154006064
The Mamas & the Papas	15802073
The Mammals	16285960
Mammifer	155522753
Man Man	15120803
Man's Laughter	17086968
Wu Man	15795647
Jon Manasse	18108871
Junior Mance	144531058
Manchester Orchestra	16872598
Henry Mancini	17080801
Eleni Mandell	15395426
Mando Diao	15395292
Dan Mangan	129992835
Lata Mangeshkar	114177653
Shelly Manne	127480437
Manowar	127365752
Harry Manx	15280668
Andrew Manze	89116895
Mapei	230208018
Thomas Mapfumo	15886084
Maps & Atlases	93877047
Maps	16113983
The Marching Band	92088737
Marcus Strickland	18152583
Greil Marcus	17092903
Arif Mardin	15662816
Briana Marela	409798264
Gregoire Maret	15446828
Mariachi El Bronx	112982206
Rene Marie	99735924
Teena Marie	15399601
Marijuana Deathsquads	244016526
Iren Marik	15192343
Maritime	15128233
Mariza	16527390
Bob Marley	15283623
Damian "Junior Gong" Marley	93714764
Stephen Marley	93714761
Ziggy Marley	15397909
Laura Marling	93941444
Maroon 5	16149128
Marquez, Arturo	96951534
Marta Marquez	128391578
Paoletta Marrocu	15449401
The Mars Volta	15196133
Bruno Mars	166969902
Branford Marsalis	15399050
Delfeayo Marsalis	132738984
Ellis Marsalis	15320774
Jason Marsalis	132738895
Wynton Marsalis	15396341
Billie Marten	332355951
Martha & the Vandellas	15394838
Barrett Martin	16148141
Billy Martin	15883482
Hugh Martin / Ralph Blane	134531742
Rebecca Martin	140758580
Steve Martin	15402815
Walter Martin	342430791
Ana Maria Martinez	15559824
Petrona Martinez	145844200
Cat Martino	150950377
Pat Martino	112770334
Jean Martinon	106615202
Bohuslav Martinu	127773138
Martirio	106999729
John Martyn	16152985
Mary Lou Williams Collective	15400354
Mary Mary	102875223
Michael Masley	17084086
Harvey Mason, Sr.	15406163
Massacre	114184249
Jules Massenet	91448515
Edith Massey	16523834
Souad Massi	15406011
Massive Attack	17093791
Massive Scar Era	392888216
Master P	15697289
Masters of Persian Music	15404341
Kurt Masur	102509848
Mates of State	15398253
Johnny Mathis	15397038
Matmos	17080391
Matt & Kim	105839273
Matt Kivel	330102417
Matt Pond PA	15674928
Matt Wilson	102928533
Dave Matthews Band	93559473
Scott Matthews	15394161
Rebeca Mauleón	98185812
Bennie Maupin	93013379
Shiko Mawatu	89480686
Maxwell	123116158
Dent May & His Magnificent Ukulele	98784320
Imelda May	140248904
John Mayer	15396370
Steven Mayer	15906023
Curtis Mayfield	156149178
Irvin Mayfield	122077561
Jessica Lea Mayfield	98015531
Bill Mays	90468337
Matt Mays	90331528
Maze	15713487
Missy Mazzoli	129931742
MC Lars	103363941
MC Lyte	15403717
MC Serch	15778843
Christian McBride	15168606
Martina McBride	15193191
Les McCann	99959403
Paul McCartney	15158238
Donny McCaslin	140672978
Antsy McClain & the Trailer Park Troubadours	15395359
Harry McClintock	120188433
Delbert McClinton	15403023
Donnie McClurkin	15402647
Cass Mccombs	15724281
Page McConnell	14958522
Susannah McCorkle	121567661
Alyth McCormack	17087523
John McCormack	114242281
Del McCoury	15183421
Bear McCreary	105724546
Ed McCurdy	17080455
Michael McDermott	14948663
Tom McDermott	98829552
Audra McDonald	15396807
Larry McDonald	111417632
Mississippi Fred McDowell	16264173
Jack McDuff	92746079
Robert McDuffie	16040033
Eleanor McEvoy	101940776
Bobby McFerrin	15405153
Kate & Anna McGarrigle	15402563
Kate McGarry	15837445
Pat McGee	106048668
Nicholas McGegan	103057885
Howard McGhee	104267828
Michael McGoldrick	15334969
Colin McGrath	93048026
Freddie McGregor	90386074
Jimmy McGriff	99567530
Roger McGuinn	16269974
Eugene McGuinness	18477000
Mark McGuire	142890766
Bill McHenry	105122555
Stephanie McKay	15396706
Ian McKaye	16117333
Michael McKean	15448004
Andy McKee	126566273
Robin McKelle	15400123
Dave McKenna	113400646
Lori McKenna	14859787
Erin McKeown	14961296
Brian McKnight	15404600
Sarah McLachlan	15397450
Ian McLagan	15394797
Jon McLaughlin	15395263
Marian McLaughlin	245234680
Jackie McLean	15284016
James Vincent McMorrow	139785386
James McMurtry	15396410
Timothy McNealy	90273190
Marian McPartland	15123605
JD McPherson	153034529
Carmen McRae	16892612
Jay McShann	15050263
David Mead	15166763
Meat Loaf	126619657
Meat Puppets	105252335
John Medeski	14967079
Medeski/Scofield/Martin/Wood	15397629
Medicine	350683665
Bill Medley	15609464
Jared Mees	94897003
Megafaun	90093613
Zubin Mehta	89537482
The Mekons	15802514
Francisco Mela	97769560
Rose Melberg	15168552
Myra Melford	15459158
Melle Mel	15770542
Melomane	90040664
Colin Meloy	15523850
Melvins	127346675
Javiera Mena	145842057
Ric Menck	16213837
Fanny Mendelssohn	97462273
Felix Mendelssohn	18825931
Sergio Mendes	15180728
The Mendoza Line	15736156
Antonio Meneses	93595226
Misha Mengelberg	15696440
Menomena	16358564
Mercan Dede	15405986
Johnny Mercer	15325616
Mercury Rev	95052631
Ethel Merman	15403501
Helen Merrill	130098709
Stephin Merritt	15837488
Tift Merritt	15405846
Jeremy Messersmith	94242287
Olivier Messiaen	15162965
Metallica	15730259
Metaphor	16247072
The Meters	15595533
Pat Metheny	15124280
Metric	105008021
Metronomy	298368482
Metz	174842500
mewithoutyou	17078924
Mexican Institute of Sound	170181919
Edgar Meyer	15236980
Junius Meyvant	364975046
Mezzanine	16113609
MF Grimm	16083891
MGMT	88212719
Louis Mhlanga	15396322
M.I.A.	15188492
Miami Horror	130186208
Micachu	101668085
Ingrid Michaelson	16930935
Emeline Michel	15404998
El Michels Affair	15171696
Michna	97333908
Microscopic Septet	15397415
Middle Brother	134001989
Middle Brother	134534390
Malcolm Middleton	112510636
MIDIval PunditZ	15403497
Midlake	15398040
Bette Midler	150582746
Midnight Movies	15770419
Raul Midon	15403692
Midori	129231862
The Mighty Sparrow	17082295
Miguel	168219219
Miike Snow	114277882
Mika	126052547
Mika	114105451
Milagres	147305283
Lynn Miles	15399761
Ron Miles	102158896
Bubber Miley	135350959
The Milk Carton Kids	149944834
Amy Millan	15397710
Allison Miller	144690627
Bill Miller	15368457
Brooke Miller	92827351
Buddy Miller	126174490
Buddy & Julie Miller	16021231
Glenn Miller	15198375
Harry Miller's Isipingo	16300128
Marcus Miller	15439719
Mulgrew Miller	15405850
Rhett Miller	15126224
Roger Miller	15670742
The Mills Brothers	15404424
Sophie Milman	96317821
Milton	99340433
Mims	15713622
Charles Mingus	15373151
Liza Minnelli	15836739
Kylie Minogue	89290268
Mint Condition	15403573
The Minus 5	15167919
Minus the Bear	15180794
Minutemen	120188436
Manuel "El Guajiro" Mirabal	15401923
Mirah	16149134
Luis Miranda	104604591
The Misfits	126052544
Sanjay Mishra	15397521
Miss Murgatroid/Petra Haden	98814059
Mission of Burma	113436219
Mississippi Sheiks	15440221
Missy Higgins	14984284
Mr. Gnome	166170746
Mr. Lif	15223287
Anaïs Mitchell	93499095
Mitch Mitchell	96978283
Nicole Mitchell	113626855
Jackie Mittoo	15187576
Hank Mobley	99797825
Moby	16145137
Moby (aka Richard Melville Hall)	105012088
Moby Grape	17498796
Mocean Worker	14949156
Los Mocosos	15406022
The Modern Jazz Quartet	15404445
Modest Mouse	15168072
moe.	15005534
Mogwai	15399748
Mojave 3	15397553
The Moldy Peaches	18141490
Jason Molina	15385069
Juana Molina	15182395
Mick Moloney	15396297
Nils Petter Molvaer	17084303
Momus	15413223
Janelle Monáe	126833375
Pharoahe Monch	17530056
SOAK	385537567
Jane Monheit	18890344
Meredith Monk	89532661
T.S. Monk	15405996
Thelonious Monk	15130415
The Monkees	15398067
Monkey Majik	16003072
Monkey	95248275
Monkeyworks	17083906
Mono	162810901
Ilya Monosov	18546621
Ashley Monroe	251984075
Bill Monroe	15374151
Monsters of Folk	113666441
Marisa Monte	15396999
Jeremy Monteiro	87984259
Gabriela Montero	15182398
Claudio Monteverdi	91728244
Wes Montgomery	15373158
Montreal Opera	15557776
Monty Python	17092419
James Moody	15404458
Robert Moog	153295842
Moon Duo	163035531
Moon Hooch	240563967
The Moondoggies	97910445
David Mooney	15660523
Cooper-Moore	113090820
Daniel Martin Moore	95908166
Sam Moore	15396933
Stanton Moore	15883693
Thurston Moore	16257646
Allison Moorer	15007405
Jason Moran	15340491
Paul Moravec	15327822
Kevin Morby	348717152
Morcheeba	15402917
Airto Moreira	105399001
Tom Morello	111365891
Peter Moren	90078959
Alessandro Moreschi	125308052
Andrew Morgan	17092049
Frank Morgan	15126298
Sister Gertrude Morgan	15402957
Lee Morgan	15404462
Alanis Morissette	15403782
Ennio Morricone	16131391
Butch Morris	19168408
James Morris	15570576
Carla Morrison	138553701
Joshua Morrison	97910448
Van Morrison	15396571
Morrissey	15399964
Ella Mae Morse	136361986
Jelly Roll Morton	15402204
Mos Def	88156894
Nino Moschella	15399099
The Mosquitos	17087716
The Most Serene Republic	16109004
Mostly Other People Do the Killing	137233634
Moritz Moszkowski	103654304
Mother Falcon	212636685
Mark Mothersbaugh	15510461
Paul Motian	15401669
Motörhead	125562069
Mott the Hoople	15588291
Bob Mould	15182660
Mount Eerie	98790830
Mount Kimbie	135489747
Mountain Con	17081048
The Mountain Goats	15398245
Mountain Man	137229700
Ana Moura	90983634
Mouse on Mars	16228570
Mouth Music	16250775
The Move	17082976
Leopold Mozart	97462264
Wolfgang Amadeus Mozart	15327819
Yevgeny Mravinsky	111586927
Mt. Wilson Repeater	90734673
Oliver "Tuku" Mtukudzi	15403668
Oliver Mtukudzi	15697351
Nico Muhly	121875261
Geoff Muldaur	15406246
Maria Muldaur	15397649
Georgia Anne Muldrow	15121237
Gerry Mulligan	15404790
Shawn Mullins	15009217
Peter Mulvey	15398209
Mumford and Sons	101141614
The Mumlers	114321431
Charles Munch	105474256
Mungo Jerry	15394822
Murder by Death	129161024
Alexi Murdoch	15002010
Heidi Grant Murphy	16038636
David Murray	144690784
Junior Murvin	17086642
Kacey Musgraves	174510165
Music Go Music	90319766
Ramiro Musotto	16415117
Charlie Musselwhite	15771847
Modest Mussorgsky	91576037
Olli Mustonen	98596966
Muzsikás	103827851
Os Mutantes	17080024
Mutlu	92879736
Anne-Sophie Mutter	14865709
MV & EE	133111592
Laura Mvula	184223571
Mwahaha	172885353
Esau Mwamwaya	96193333
My Brightest Diamond	15397863
My Chemical Romance	15396987
My Morning Jacket	15189632
Raymond Anthony Myles	15399843
The Mynabirds	125495322
Myrkur	424636691
Mystic Chords of Memory	17090325
Youssou N'Dour	14992146
Nada Surf	15679418
Nagisa Ni Te	15403823
Yael Naim	88750876
R. Carlos Nakai	93893153
Jon Nakamatsu	18108868
Stephanie Nakasian	126055125
Nana Grizol	93741687
Conlon Nancarrow	93071148
Joe "Tricky Sam" Nanton	135350985
Nao	409793275
Andy Narell	15192470
Nas	16001441
Milton Nascimento	15402703
Graham Nash	15412309
Kate Nash	89732763
Lewis Nash	104152698
Ted Nash	15802562
Nina Nastasia	15394165
Natalie Merchant	15453591
Matt Nathanson	14952731
Nation Beat	93193065
The National	17076799
Native Lights	381938006
Naturally 7	105027648
Javier Navarrete	15396459
Diana Navarro	19211186
Fats Navarro	15404797
Nazanin	15395471
Ernesto Nazareth	16000891
Me'Shell Ndegeocello	15882236
Meshell Ndegeocello	17992281
The Necks	16779952
Negative Plane	142890336
Negativland	17092495
Joe Negri	126420849
Stuart Neill	127904953
Nellie McKay	15318718
Bobbie Nelson	98088808
Rick Nelson	126052541
Sean Nelson	188683912
Tracy Nelson	94102065
Willie Nelson	15396875
John Nemeth	128089411
Jascha Nemtsov	15815236
Neon Indian	129538717
N.E.R.D.	15367202
Silje Nes	90093557
Michael Nesmith	15167272
Netherlands Opera	87950241
Netherlands Radio Philharmonic Orchestra & Chorus	18005021
Anna Netrebko	15151362
Andrea Neumann	130265646
Neurosis	161494305
Neutral Milk Hotel	19059662
The Neville Brothers	15299524
Aaron Neville	15397681
Cyril Neville	113186548
New Buffalo	15320483
New Grange	16251671
The New Jazz Composers Octet	101372200
New Kids on the Block	90514792
The New Leviathan Oriental Foxtrot Orchestra	17081149
The New Lost City Ramblers	112102018
New Order	17079067
The New Orleans Social Club	15398241
The New Pornographers	15196136
The New Sound of Numbers	246010389
New York Dolls	15402038
Opera Orchestra of New York	15566769
New York Philharmonic	19286842
New Young Pony Club	15396148
Phineas Newborn, Jr.	15678816
Carrie Newcomer	100143154
A.C. Newman	16149139
Carl Newman	15634471
David "Fathead" Newman	97426720
Harris Newman	17089178
Paul Newman	95170130
Randy Newman	14982343
Thomas Newman	15404543
Joanna Newsom	15329982
Sam Newsome	125947344
Niagara	348778511
Billy Nicholls	15192000
Herbie Nichols	15697721
Shane Nicholson	113798906
Nick Lowe	15162907
Nickel Creek	14962789
Stevie Nicks	173427475
Franz Nicolay	101139552
The Nields	94551682
Carl Nielsen	91752932
Danielle de Niese	112058696
Ubaldo Nieto	104604594
Night Beds	165141354
Nightnoise	101940773
Paul Nilon	15517808
Birgit Nilsson	100938894
Harry Nilsson	17080962
Nine Inch Nails	89493553
1990s	15394728
Ninety Pound Wuss	94995723
Niobe	17079145
Nirvana	15446165
Hailey Niswanger	113405858
The Nitty Gritty Dirt Band	15343771
Niyaz	95608459
No Age	96823034
No Joy	412354642
No Kids	90093625
Noah and the Whale	95489079
Nobody & Mystic Chords of Memory	17081704
Nocturnal Sunshine	410274190
Jim Noir	15331963
Le Nombre	15189434
Nomo	92926670
Norah Jones	15012277
Jessye Norman	15347875
Jimmy Norman	15405842
Larry Norman	87763400
Nortec Collective	90183178
North Mississippi Allstars	14959161
Northless	133846603
(George) Frederic Norton	15557779
Red Norvo	15404801
Nothing	333742404
The Notorious B.I.G.	88479887
The Notwist	15802775
Nouvelle Vague	15398342
Novalima	104726139
Now, Now	166975173
Les Nubians	15402889
Cian Nugent	96667943
Julia Nunes	127407719
Gary Nunez	15192537
Nurses	112434960
Paolo Nutini	14961271
Nuttin But Stringz	15397361
N.W.A	16853156
Michael Nyman	17084420
Knut Nystedt	15291901
O Paon	132371861
Mark O'Connor	102122971
Sinead O'Connor	15773342
Maureen O'Flynn	129752552
Christopher O'Riley	15241986
Jim O'Rourke	121639212
Oak	137327508
Dick Oatts	97426729
Conor Oberst	15998977
Tim O'Brien	100627148
Michael Occhipinti	96284592
Occidental Brothers Dance Band International	98326989
Frank Ocean	137108917
Eliades Ochoa	95835536
Max Ochs	97175471
Maura O'Connell	15773348
Jennifer O'Connor	15396915
Ocote Soul Sounds	93094294
Anita O'Day	15396240
St. Louis Jimmy Oden	112557117
Odetta	97739742
Bruce Odland	17086924
Micheal O'Domhnaill	101940779
Of Monsters and Men	154916106
Of Montreal	15220537
Arturo O'Farrill	90792805
OFF!	134113070
Jacques Offenbach	111884597
Office	15473215
Oh Hellos	336320801
Linda Oh	125666716
Garrick Ohlsson	91234132
Ojos de Brujo	15395374
OK Go	15397557
Okay	90278593
Miles Okazaki	102509969
Okkervil River	14857887
Daniel Okulitch	127886665
Ol' Dirty Bastard	15795920
Ola Podrida	15395433
Tunde Olaniran	422673626
Alicia Olatuja	145352012
Michael Olatuja	145351964
Old Crow Medicine Show	15397697
Old 97's	15356338
Oliver Future	15878998
The Olivia Tremor Control	140043149
Ollabelle	15396504
Angel Olsen	245998397
Morten J. Olsen	130243875
Mark Olson	14953007
Omar	15397411
On Fillmore	113029675
One Day International	97413720
One Direction	149157994
One eskimO	113276298
120 Days	15397851
The 101'ers	15403561
One Ring Zero	15323699
Oneida	15398286
Yoko Ono	15360402
William Onyeabor	225717023
Operation Ivy	90248075
Ursula Oppens	98141516
Manny Oquendo	103030114
Roy Orbison	17079284
Orbital	166065319
Orchestra Baobab	14996969
Orchestra of the Age of Enlightenment	111953808
Orchestra Virunga	106918611
Orchestral Manoeuvres in the Dark	129853919
Orchestral Manoeuvres in the Dark	129942361
Orchestre Super Jheevs des Paillotes	98202498
Bill Orcutt	142890517
Tim O'Reagan	15399171
Oregon	15811022
Carl Orff	91188711
Orgone	88981379
Original Dixieland Jazz Band	15151822
Orishas	15403790
Orixa	15401742
Lambert Orkis	15858517
Orpheus Chamber Orchestra	88117958
Stacie Orrico	16217088
Beth Orton	15399807
Anders Osborne	127116770
Jeffrey Osborne	15402885
Joan Osborne	14982968
Steven Osborne	105532216
Ozzy Osbourne	124120879
Greg Osby	128939459
Paul Oscher	104003957
Donny Osmond	15395475
Patton Oswalt	18373644
Othello	16070845
Other Lives	113547769
Otis Taylor	15156711
Shuggie Otis	105511578
Anne Sofie von Otter	15406123
OutKast	15182634
Over the Rhine	16888457
Judith Owen	15395207
Randy Owen	97312975
Jimmy Owens	144977776
The Owls	17080764
Owusu & Hannibal	15397894
Seiji Ozawa	17821031
Ozomatli	15121940
Paavoharju	93306015
Pablo	15333647
Augustus Pablo	17087991
Johnny Pacheco	19340427
Pacifica Quartet	17368104
Pacifika	90725731
Aldo Pagani	91741593
Jimmy Page	15589893
Painkiller	114184258
Brad Paisley	15397485
Doug Paisley	100675248
Andy Palacio	15396144
Palehound	417187755
Ed Palermo	15397905
Giovanni Pierluigi da Palestrina	91476506
Pallbearer	166018399
Owen Pallett	124207024
Palm Fabric Orchestra	17083826
Amanda Palmer	123296006
Eddie Palmieri	15403581
Antonello Palombi	87777595
Panda Bear	16000134
Panic at the Disco	90520627
Panjabi MC/Jay-Z	95757610
Doe Paoro	409798115
The Paper Chase	15396326
papercranes	87923289
Papercuts	15396232
Papertrigger	17259154
Hasmik Papian	18005024
Antonio Pappano	129156153
The Paragons	16159769
Paraiso Tropical De Durango	15402118
Paramore	125860421
Carlos Paredes	16527393
Paris Combo	15404615
Paris National Opera	114318209
John Parish	16227620
Elena Moon Park	163258466
Christopher Parkening	17080919
Charlie Parker	15119268
Leo Parker	15625336
Leon Parker	15622105
Maceo Parker	19082298
William Parker	16657984
Aaron Parks	93732636
Van Dyke Parks	17078331
Horace Parlan	15736825
Gretchen Parlato	15171915
Parliament	15163944
Parquet Courts	327372490
Rebecca Parris	88181583
Parrots	15813476
Gram Parsons	17080364
Arvo Part	16070552
Harry Partch	99057120
Dolly Parton	15750509
Ian Parton	16131376
