artist,AB,ACT,AK,AL,AR,AZ,Australia,BC,CA,CO,CT,Canada,Concert,DC,DE,FL,Festival,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MB,MD,ME,MI,MN,MO,MS,MT,NB,NC,ND,NE,NH,NJ,NL,NM,NS,NSW,NT,NV,NY,OH,OK,ON,OR,PA,QC,QLD,RI,SA,SC,SD,SK,TAS,TN,TX,US,UT,VA,VIC,VT,WA,WI,WV,WY,headline,total
Austin Mahone,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,11.0,1.0,2.0,10.0,154.0,3.0,2.0,12.0,4.0,6.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,5.0,0.0,7.0,0.0,13.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,127.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,106.0,158
Britney Spears,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,5.0,208.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,128.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,165.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,188.0,210
Childish Gambino,0.0,0.0,0.0,2.0,0.0,3.0,8.0,3.0,33.0,4.0,0.0,14.0,165.0,3.0,1.0,4.0,45.0,6.0,1.0,2.0,0.0,9.0,1.0,0.0,0.0,1.0,9.0,0.0,3.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,9.0,12.0,2.0,0.0,7.0,2.0,7.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,16.0,166.0,2.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,134.0,210
Glen Campbell,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,15.0,2.0,0.0,3.0,193.0,4.0,1.0,11.0,2.0,1.0,1.0,1.0,0.0,5.0,4.0,3.0,5.0,2.0,5.0,0.0,0.0,1.0,5.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,6.0,10.0,3.0,1.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,11.0,144.0,1.0,0.0,2.0,0.0,3.0,5.0,2.0,0.0,181.0,195
Mary Mary,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,73.0,6.0,0.0,5.0,14.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,85.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,87
Lucy Hale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9
MKTO,2.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,17.0,3.0,0.0,7.0,124.0,2.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,2.0,4.0,0.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,7.0,1.0,2.0,2.0,8.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,113.0,1.0,2.0,1.0,0.0,4.0,3.0,1.0,0.0,55.0,127
Tinashe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sean Kingston,0.0,0.0,0.0,2.0,1.0,2.0,6.0,1.0,21.0,3.0,1.0,12.0,146.0,0.0,0.0,9.0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,4.0,6.0,6.0,2.0,8.0,2.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,114.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,63.0,158
Keith Urban,7.0,0.0,0.0,3.0,0.0,4.0,23.0,3.0,21.0,10.0,1.0,41.0,254.0,3.0,1.0,7.0,51.0,6.0,0.0,3.0,0.0,8.0,5.0,2.0,1.0,8.0,3.0,2.0,3.0,1.0,5.0,2.0,7.0,0.0,0.0,4.0,8.0,6.0,2.0,3.0,3.0,2.0,2.0,1.0,7.0,0.0,8.0,9.0,15.0,3.0,16.0,2.0,10.0,2.0,8.0,7.0,2.0,1.0,0.0,4.0,0.0,24.0,11.0,241.0,1.0,2.0,5.0,1.0,4.0,11.0,3.0,2.0,251.0,305
Juliet Simms,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,19.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23
Ed Sheeran,4.0,0.0,0.0,0.0,1.0,5.0,26.0,5.0,28.0,6.0,0.0,25.0,519.0,6.0,1.0,11.0,89.0,6.0,0.0,2.0,0.0,5.0,5.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,5.0,6.0,8.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,6.0,19.0,7.0,2.0,9.0,4.0,10.0,3.0,5.0,4.0,4.0,1.0,1.0,2.0,0.0,8.0,12.0,214.0,4.0,1.0,7.0,0.0,9.0,6.0,0.0,0.0,393.0,608
Victorious Cast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Akon,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,6.0,0.0,0.0,5.0,54.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,20.0,62
Missy Elliott,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,24
Prince Royce,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,26.0,0.0,2.0,6.0,154.0,6.0,0.0,16.0,13.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,3.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,167
Owl City,1.0,0.0,1.0,3.0,1.0,4.0,12.0,4.0,26.0,6.0,0.0,16.0,318.0,5.0,1.0,12.0,14.0,8.0,2.0,2.0,1.0,9.0,4.0,0.0,1.0,1.0,6.0,0.0,3.0,0.0,9.0,8.0,10.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,12.0,5.0,8.0,2.0,10.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,17.0,214.0,4.0,4.0,6.0,0.0,9.0,5.0,0.0,0.0,232.0,332
The Band Perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Christina Aguilera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9
Bastille,2.0,0.0,0.0,1.0,0.0,2.0,6.0,2.0,22.0,2.0,0.0,8.0,239.0,2.0,1.0,3.0,102.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0,4.0,0.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,97.0,2.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,341
Little Big Town,4.0,0.0,0.0,16.0,4.0,6.0,0.0,2.0,27.0,13.0,1.0,18.0,376.0,7.0,2.0,20.0,66.0,11.0,0.0,8.0,1.0,20.0,10.0,5.0,7.0,5.0,4.0,2.0,6.0,1.0,13.0,8.0,12.0,1.0,1.0,1.0,21.0,2.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,10.0,23.0,8.0,7.0,5.0,15.0,0.0,0.0,6.0,0.0,3.0,2.0,2.0,0.0,40.0,21.0,418.0,4.0,8.0,0.0,0.0,4.0,16.0,4.0,0.0,197.0,442
Usher,1.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,18.0,1.0,0.0,8.0,174.0,2.0,0.0,9.0,7.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,3.0,0.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,95.0,0.0,1.0,5.0,0.0,3.0,2.0,0.0,0.0,166.0,181
Jake Owen,2.0,0.0,0.0,7.0,4.0,7.0,0.0,2.0,17.0,7.0,0.0,9.0,347.0,3.0,1.0,25.0,66.0,10.0,0.0,7.0,4.0,23.0,11.0,8.0,10.0,9.0,6.0,1.0,4.0,0.0,8.0,9.0,18.0,3.0,1.0,0.0,17.0,5.0,8.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,9.0,16.0,4.0,2.0,7.0,6.0,0.0,0.0,9.0,0.0,6.0,3.0,2.0,0.0,22.0,27.0,404.0,2.0,7.0,0.0,0.0,13.0,17.0,5.0,6.0,189.0,413
Taio Cruz,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,1.0,1.0,2.0,55.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,29.0,79
Danielle Bradbery,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,64.0,1.0,0.0,5.0,4.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,68.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,6.0,68
The Fray,4.0,0.0,0.0,4.0,1.0,3.0,12.0,3.0,30.0,11.0,5.0,14.0,270.0,5.0,0.0,15.0,11.0,6.0,0.0,0.0,3.0,6.0,6.0,1.0,2.0,2.0,6.0,1.0,3.0,1.0,3.0,1.0,7.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,5.0,24.0,6.0,2.0,4.0,3.0,9.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,5.0,14.0,226.0,2.0,3.0,2.0,0.0,9.0,5.0,0.0,0.0,221.0,281
Busta Rhymes,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,2.0,0.0,3.0,56.0,0.0,0.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,49.0,78
Evanescence,0.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,3.0,0.0,0.0,3.0,94.0,0.0,0.0,5.0,34.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,58.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,111.0,128
J. Dash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Clay Walker,1.0,0.0,0.0,6.0,1.0,6.0,1.0,2.0,17.0,9.0,0.0,4.0,168.0,0.0,0.0,3.0,17.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,6.0,2.0,0.0,0.0,0.0,1.0,6.0,5.0,3.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,10.0,1.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,9.0,27.0,180.0,6.0,0.0,0.0,0.0,5.0,5.0,1.0,6.0,150.0,185
Pharrell,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,15.0,0.0,0.0,4.0,70.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,44.0,99
Pharrell,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,15.0,0.0,0.0,4.0,70.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,44.0,99
Green Day,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,11.0,1.0,0.0,5.0,108.0,2.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,118.0,141
Ashton Shepherd,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,28
Rich Homie Quan,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,5.0,82.0,1.0,0.0,14.0,5.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,82.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,87
Maxwell,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,10.0,3.0,2.0,3.0,116.0,2.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,23.0,3.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,6.0,1.0,1.0,0.0,6.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,108.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,109.0,119
Hoodie Allen,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,18.0,9.0,2.0,11.0,280.0,5.0,0.0,8.0,10.0,6.0,1.0,2.0,5.0,9.0,5.0,3.0,1.0,1.0,14.0,0.0,3.0,1.0,7.0,6.0,9.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,27.0,11.0,3.0,10.0,5.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,253.0,3.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,209.0,290
Jamie Foxx,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,30.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,31
Nicole Scherzinger,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19
Ricky Martin,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0,0.0,2.0,115.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,115.0,121
Big Sean,2.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,39.0,5.0,3.0,10.0,304.0,7.0,2.0,15.0,33.0,8.0,1.0,4.0,1.0,6.0,6.0,0.0,2.0,1.0,8.0,0.0,3.0,1.0,12.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,8.0,12.0,9.0,0.0,4.0,2.0,15.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,250.0,2.0,4.0,1.0,1.0,10.0,6.0,0.0,0.0,196.0,337
Major Lazer,2.0,2.0,0.0,1.0,1.0,0.0,22.0,3.0,29.0,7.0,0.0,15.0,209.0,2.0,0.0,14.0,162.0,4.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,8.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,27.0,14.0,4.0,1.0,5.0,3.0,5.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,22.0,182.0,0.0,0.0,5.0,0.0,8.0,1.0,0.0,0.0,192.0,371
Juicy J,2.0,0.0,1.0,3.0,0.0,3.0,0.0,5.0,46.0,6.0,4.0,21.0,286.0,9.0,0.0,25.0,20.0,6.0,0.0,5.0,1.0,7.0,4.0,2.0,2.0,3.0,5.0,0.0,2.0,0.0,7.0,6.0,4.0,1.0,0.0,0.0,11.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,11.0,11.0,2.0,10.0,1.0,11.0,4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,36.0,285.0,3.0,4.0,0.0,0.0,6.0,5.0,0.0,0.0,222.0,306
Plain White T's,0.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,25.0,8.0,1.0,5.0,212.0,4.0,2.0,8.0,16.0,2.0,0.0,2.0,1.0,12.0,4.0,1.0,3.0,1.0,6.0,0.0,5.0,1.0,5.0,5.0,6.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,10.0,1.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,16.0,210.0,5.0,5.0,0.0,2.0,5.0,5.0,0.0,0.0,135.0,228
Monica,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,28.0,1.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33
