track_id,artist,artist_id,track,track_id,peak,span,span_peak,span10,span40,week_entered,week_peaked
16161,Glee Cast,8043.0,Pure Imagination,16161,59,1,1,0,0,2011-06-05 00:00:00,2011-06-05 00:00:00
26460,Matisyahu,7776.0,One Day,26460,85,6,1,0,0,2010-03-14 00:00:00,2010-04-11 00:00:00
19863,Jana Kramer,8127.0,Whiskey,19863,94,2,1,0,0,2011-05-15 00:00:00,2013-04-21 00:00:00
38344,Van Halen,6279.0,Tattoo,38344,67,1,1,0,0,2012-01-29 00:00:00,2012-01-29 00:00:00
27669,Mumford & Sons,8135.0,Lover Of The Light,27669,97,1,1,0,0,2012-10-21 00:00:00,2012-10-21 00:00:00
8167,Ciara,5197.0,Ride,8167,42,20,1,0,0,2010-05-09 00:00:00,2010-08-01 00:00:00
618,Afrojack,8182.0,Ten Feet Tall,618,100,1,1,0,0,2014-07-20 00:00:00,2014-07-20 00:00:00
2985,Bastille,8312.0,Bad Blood,2985,95,1,1,0,0,2014-04-27 00:00:00,2014-04-27 00:00:00
28856,One Direction,8241.0,Kiss You,28856,46,16,1,0,0,2012-12-02 00:00:00,2013-03-10 00:00:00
568,Adele,8003.0,Rumour Has It,568,60,10,1,0,0,2011-08-14 00:00:00,2011-12-04 00:00:00
37901,Train,7162.0,50 Ways To Say Goodbye,37901,20,20,1,0,13,2012-07-29 00:00:00,2012-11-04 00:00:00
23961,Lee Brice,8103.0,Love Like Crazy,23961,45,19,1,0,0,2010-05-23 00:00:00,2010-08-01 00:00:00
1536,Andy Grammer,8178.0,"Honey, I'm Good",1536,77,3,1,0,0,2015-03-01 00:00:00,2015-03-22 00:00:00
28871,OneRepublic,7929.0,Love Runs Out,28871,15,20,1,0,14,2014-05-04 00:00:00,2014-08-03 00:00:00
8031,Christina Perri,8140.0,A Thousand Years,8031,31,26,1,0,9,2011-11-06 00:00:00,2012-02-26 00:00:00
22763,Katy Tiz,8384.0,The Big Bang,22763,100,1,1,0,0,2014-05-18 00:00:00,2014-05-18 00:00:00
16218,Glee Cast,8043.0,Marry You,16218,32,2,1,0,1,2010-12-12 00:00:00,2010-12-12 00:00:00
32636,Rocko,7938.0,U.O.E.N.O.,32636,20,20,1,0,10,2013-04-28 00:00:00,2013-08-04 00:00:00
10139,Dia Frampton,8166.0,Inventing Shadows,10139,20,1,1,0,1,2011-07-17 00:00:00,2011-07-17 00:00:00
27668,Mumford & Sons,8135.0,Ghosts That We Knew,27668,88,3,1,0,0,2012-10-14 00:00:00,2012-10-21 00:00:00
22955,Keith Urban,7167.0,For You,22955,55,18,1,0,0,2012-06-17 00:00:00,2012-09-16 00:00:00
36950,Tim McGraw,4257.0,Better Than I Used To Be,36950,52,20,1,0,0,2012-01-01 00:00:00,2012-06-10 00:00:00
28872,OneRepublic,7929.0,If I Lose Myself,28872,74,5,1,0,0,2013-01-27 00:00:00,2013-01-27 00:00:00
24767,Little Big Town,7760.0,Pontoon,24767,22,20,3,0,12,2012-06-24 00:00:00,2012-08-12 00:00:00
15166,Fun.,8215.0,We Are Young,15166,1,42,6,22,33,2011-12-25 00:00:00,2012-03-18 00:00:00
12284,Eli Young Band,8030.0,Dust,12284,79,9,1,0,0,2014-07-27 00:00:00,2014-09-21 00:00:00
39874,Zac Brown Band,8001.0,The Wind,39874,70,11,1,0,0,2012-07-15 00:00:00,2012-09-02 00:00:00
31876,Rebecca Black,8158.0,Friday,31876,58,6,1,0,0,2011-04-03 00:00:00,2011-04-10 00:00:00
25921,Mariah Carey,1899.0,Oh Santa!,25921,100,1,1,0,0,2011-01-02 00:00:00,2011-01-02 00:00:00
13496,Fat Joe,7214.0,Another Round,13496,80,6,1,0,0,2012-04-22 00:00:00,2012-05-06 00:00:00
1957,Armin van Buuren,8330.0,This Is What It Feels Like,1957,96,1,1,0,0,2013-10-06 00:00:00,2013-10-06 00:00:00
1948,Ariana Grande,8287.0,Santa Tell Me,1948,42,5,1,0,0,2014-12-14 00:00:00,2015-01-04 00:00:00
8179,Ciara,5197.0,I Bet,8179,43,3,1,0,0,2015-02-15 00:00:00,2015-03-22 00:00:00
25388,Ludacris,7052.0,My Chick Bad,25388,11,20,2,0,14,2010-03-14 00:00:00,2010-05-09 00:00:00
33632,Sam Hunt,8396.0,Take Your Time,33632,27,11,1,0,5,2015-01-18 00:00:00,2015-03-22 00:00:00
7148,Carrie Underwood,7738.0,Something In The Water,7148,24,2,1,0,1,2014-10-19 00:00:00,2014-10-19 00:00:00
3866,Beyonce,1963.0,Love On Top,3866,20,19,1,0,1,2011-09-18 00:00:00,2011-09-18 00:00:00
22142,Jonas Brothers,7885.0,Pom Poms,22142,60,1,1,0,0,2013-04-21 00:00:00,2013-04-21 00:00:00
19542,Jake Owen,7829.0,Days Of Gold,19542,83,9,1,0,0,2013-10-27 00:00:00,2013-11-03 00:00:00
16260,Glee Cast,8043.0,The Boy Is Mine,16260,76,1,1,0,0,2010-05-30 00:00:00,2010-05-30 00:00:00
6093,Breathe Carolina,8205.0,Blackout,6093,32,20,1,0,3,2011-11-20 00:00:00,2012-02-05 00:00:00
27036,Miguel,8133.0,Adorn,27036,17,28,2,0,20,2012-08-19 00:00:00,2012-11-25 00:00:00
539,Adam Lambert,8042.0,If I Had You,539,30,20,1,0,7,2010-07-11 00:00:00,2010-10-03 00:00:00
26640,Meghan Trainor,8397.0,All About That Bass,26640,1,14,6,11,12,2014-07-27 00:00:00,2014-09-21 00:00:00
7982,Chris Young,8053.0,I Can Take It From There,7982,63,12,1,0,0,2013-02-24 00:00:00,2013-04-28 00:00:00
20050,Jay-Z,6705.0,Picasso Baby,20050,91,1,1,0,0,2013-07-28 00:00:00,2013-07-28 00:00:00
26129,Marsha Ambrosius,8105.0,Hope She Cheats On You (With A Basketball Player),26129,88,1,1,0,0,2010-10-17 00:00:00,2010-10-17 00:00:00
28863,One Direction,8241.0,18,28863,87,1,1,0,0,2014-11-30 00:00:00,2014-11-30 00:00:00
20279,Jeremih,8031.0,Down On Me,20279,10,19,1,1,10,2010-11-28 00:00:00,2011-04-03 00:00:00
7639,Chase Rice,8333.0,Ready Set Roll,7639,54,20,1,0,0,2013-10-27 00:00:00,2014-10-12 00:00:00
10406,Dierks Bentley,2432.0,5-1-5-0,10406,33,20,1,0,7,2012-05-27 00:00:00,2012-08-05 00:00:00
6457,Bruno Mars,8130.0,When I Was Your Man,6457,1,28,1,16,22,2012-12-23 00:00:00,2013-04-21 00:00:00
10729,DJ Khaled,7819.0,Welcome To My Hood,10729,79,7,1,0,0,2011-03-13 00:00:00,2011-04-10 00:00:00
20530,Jhene Aiko,8365.0,The Worst,20530,43,19,2,0,0,2014-02-23 00:00:00,2014-04-27 00:00:00
5763,Bon Jovi,1624.0,Livin' On A Prayer,5763,25,1,1,0,1,2013-12-01 00:00:00,2013-12-01 00:00:00
38119,Tyga,7969.0,Make It Nasty,38119,91,2,1,0,0,2012-03-11 00:00:00,2012-03-11 00:00:00
11348,Drake,8036.0,Fancy,11348,25,20,1,0,6,2010-07-04 00:00:00,2010-10-03 00:00:00
22640,Kanye West,6675.0,Dark Fantasy,22640,60,1,1,0,0,2010-12-12 00:00:00,2010-12-12 00:00:00
36227,Taylor Swift,7850.0,We Are Never Ever Getting Back Together,36227,1,24,3,13,22,2012-08-26 00:00:00,2012-09-02 00:00:00
22638,Kanye West,6675.0,Monster,22638,18,10,1,0,1,2010-11-07 00:00:00,2010-11-14 00:00:00
26098,Maroon 5,2761.0,Maps,26098,6,17,1,8,17,2014-07-06 00:00:00,2014-08-10 00:00:00
26854,Michael Buble,7468.0,All I Want For Christmas Is You,26854,99,1,1,0,0,2012-01-01 00:00:00,2012-01-01 00:00:00
28043,Ne-Yo,7767.0,One In A Million,28043,87,7,1,0,0,2010-11-14 00:00:00,2010-12-12 00:00:00
8281,Clay Walker,6365.0,She Won't Be Lonely Long,8281,53,18,1,0,0,2010-04-18 00:00:00,2010-07-04 00:00:00
13428,Fall Out Boy,7739.0,The Phoenix,13428,80,1,1,0,0,2013-04-14 00:00:00,2013-04-14 00:00:00
39589,Wiz Khalifa,8126.0,See You Again,39589,100,1,1,0,0,,
6900,Calvin Harris,8219.0,Feel So Close,6900,12,26,4,0,23,2012-02-26 00:00:00,2012-04-29 00:00:00
16179,Glee Cast,8043.0,Man In The Mirror,16179,76,1,1,0,0,2011-12-25 00:00:00,2011-12-25 00:00:00
11338,Drake,8036.0,Make Me Proud,11338,9,19,1,1,15,2011-10-30 00:00:00,2011-11-06 00:00:00
6052,Brantley Gilbert,8187.0,My Baby's Guns N' Roses,6052,87,1,1,0,0,2014-05-18 00:00:00,2014-05-18 00:00:00
27671,Mumford & Sons,8135.0,Little Lion Man,27671,45,22,1,0,0,2010-08-29 00:00:00,2011-03-06 00:00:00
38784,Victorious Cast,8153.0,Best Friend's Brother,38784,86,4,2,0,0,2011-06-19 00:00:00,2011-06-26 00:00:00
24515,Lil Wayne,7575.0,It's Good,24515,79,1,1,0,0,2011-09-18 00:00:00,2011-09-18 00:00:00
80,2 Chainz,8202.0,We Own It (Fast & Furious),80,16,7,1,0,2,2013-06-09 00:00:00,2013-06-16 00:00:00
23829,Lauren Alaina,8175.0,Like My Mother Does,23829,20,2,1,0,1,2011-06-12 00:00:00,2011-06-12 00:00:00
28239,New Boyz,8079.0,Backseat,28239,26,20,2,0,11,2011-03-06 00:00:00,2011-05-15 00:00:00
13925,Flo Rida,7924.0,Turn Around (5 4 3 2 1),13925,98,1,1,0,0,2010-12-05 00:00:00,2010-12-05 00:00:00
36290,Taylor Swift,7850.0,Wonderland,36290,51,1,1,0,0,2015-03-08 00:00:00,2015-03-08 00:00:00
38007,Trinidad James,8270.0,All Gold Everything,38007,36,20,1,0,4,2012-12-30 00:00:00,2013-02-17 00:00:00
30712,Pitbull,4915.0,Hey Baby (Drop It To The Floor),30712,7,28,1,3,20,2010-10-17 00:00:00,2011-02-13 00:00:00
22598,Kacey Musgraves,8268.0,Merry Go 'Round,22598,63,15,2,0,0,2012-12-30 00:00:00,2013-02-17 00:00:00
23068,Kenny Chesney,6686.0,Come Over,23068,23,19,2,0,11,2012-06-03 00:00:00,2012-07-22 00:00:00
7899,Chris Brown,7750.0,New Flame,7899,27,13,2,0,8,2014-07-20 00:00:00,2014-10-05 00:00:00
5068,Blink-182,6731.0,After Midnight,5068,88,1,1,0,0,2011-10-16 00:00:00,2011-10-16 00:00:00
27458,Monica,4411.0,Love All Over Me,27458,58,17,2,0,0,2010-08-01 00:00:00,2010-09-26 00:00:00
12960,Eric Church,7830.0,Like Jesus Does,12960,59,17,1,0,0,2013-03-10 00:00:00,2013-04-28 00:00:00
23713,Lana Del Rey,8211.0,Summertime Sadness,23713,6,19,1,8,17,2013-07-28 00:00:00,2013-09-22 00:00:00
15186,Future,8216.0,Neva End,15186,52,20,1,0,0,2012-12-23 00:00:00,2013-03-10 00:00:00
20863,Jimmy Fallon,8414.0,EW!,20863,26,1,1,0,1,2014-10-26 00:00:00,2014-10-26 00:00:00
8053,Christopher Wilde,8084.0,Hero,8053,57,1,1,0,0,2010-03-07 00:00:00,2010-03-07 00:00:00
16097,Glee Cast,8043.0,Make You Feel My Love,16097,84,1,1,0,0,2013-10-27 00:00:00,2013-10-27 00:00:00
16241,Glee Cast,8043.0,Valerie,16241,54,1,1,0,0,2010-12-19 00:00:00,2010-12-19 00:00:00
8055,Christopher Wilde,8084.0,Something About The Sunshine,8055,81,1,1,0,0,2010-03-07 00:00:00,2010-03-07 00:00:00
22905,Ke$ha,8062.0,Your Love Is My Drug,22905,7,14,1,5,8,2010-01-24 00:00:00,2010-05-30 00:00:00
24512,Lil Wayne,7575.0,John,24512,22,19,1,0,1,2011-04-10 00:00:00,2011-04-17 00:00:00
38276,Usher,6258.0,DJ Got Us Fallin' In Love,38276,4,34,1,15,31,2010-08-01 00:00:00,2010-10-10 00:00:00
18383,Hoodie Allen,8436.0,All About It,18383,71,4,1,0,0,2015-01-25 00:00:00,2015-02-15 00:00:00
5034,Blake Shelton,7303.0,Who Are You When I'm Not Looking,5034,46,20,3,0,0,2010-11-21 00:00:00,2011-02-06 00:00:00
28415,Nicki Minaj,8134.0,Anaconda,28415,2,10,1,8,10,2014-08-24 00:00:00,2014-09-07 00:00:00
8291,Clean Bandit,8392.0,Rather Be,8291,10,18,1,1,14,2014-06-29 00:00:00,2014-10-12 00:00:00
15822,George Strait,5878.0,Love's Gonna Make It Alright,15822,61,11,1,0,0,2012-02-05 00:00:00,2012-04-01 00:00:00
27039,Miguel,8133.0,All I Want Is You,27039,58,14,1,0,0,2010-10-03 00:00:00,2010-11-07 00:00:00
14024,Foo Fighters,6798.0,Walk,14024,83,13,1,0,0,2011-07-24 00:00:00,2011-10-02 00:00:00
35902,Swedish House Mafia,8255.0,Don't You Worry Child,35902,6,33,3,6,22,2012-10-07 00:00:00,2013-02-10 00:00:00
36055,T.I.,5921.0,I'm Back,36055,44,15,1,0,0,2010-04-04 00:00:00,2010-04-04 00:00:00
7959,Chris Jamison,8430.0,Velvet,7959,53,1,1,0,0,2015-01-04 00:00:00,2015-01-04 00:00:00
25457,Lupe Fiasco,7817.0,The Show Goes On,25457,9,21,1,1,12,2010-11-28 00:00:00,2011-06-05 00:00:00
38924,Wale,8057.0,That Way,38924,49,18,1,0,0,2011-09-11 00:00:00,2011-11-20 00:00:00
11346,Drake,8036.0,Over,11346,14,20,1,0,16,2010-03-28 00:00:00,2010-05-16 00:00:00
16124,Glee Cast,8043.0,La Isla Bonita,16124,99,1,1,0,0,2012-02-26 00:00:00,2012-02-26 00:00:00
20307,Jermaine Paul,8245.0,I Believe I Can Fly,20307,83,1,1,0,0,2012-05-27 00:00:00,2012-05-27 00:00:00
22753,Katy Perry,7961.0,Firework,22753,1,19,4,17,18,2010-11-07 00:00:00,2010-12-19 00:00:00
5991,Brad Paisley,7261.0,Old Alabama,5991,38,20,2,0,3,2011-04-24 00:00:00,2011-05-01 00:00:00
2492,Avril Lavigne,7656.0,Smile,2492,68,7,1,0,0,2011-07-24 00:00:00,2011-08-21 00:00:00
6057,Brantley Gilbert,8187.0,Country Must Be Country Wide,6057,50,20,1,0,0,2011-07-10 00:00:00,2011-11-27 00:00:00
7151,Carrie Underwood,7738.0,Good Girl,7151,18,20,1,0,17,2012-03-11 00:00:00,2012-03-18 00:00:00
22535,Justin Timberlake,7675.0,Take Back The Night,22535,29,13,1,0,4,2013-07-28 00:00:00,2013-09-15 00:00:00
2730,Bad Meets Evil,8170.0,Lighters,2730,4,22,1,10,20,2011-07-03 00:00:00,2011-09-11 00:00:00
2352,Asher Roth,8020.0,G.R.I.N.D. (Get Ready It's A New Day),2352,79,1,1,0,0,2010-08-15 00:00:00,2010-08-15 00:00:00
28418,Nicki Minaj,8134.0,Pound The Alarm,28418,15,18,1,0,10,2012-08-12 00:00:00,2012-10-07 00:00:00
1088,Alicia Keys,7452.0,Empire State Of Mind (Part II) Broken Down,1088,55,1,1,0,0,2010-01-03 00:00:00,2010-01-03 00:00:00
38272,Usher,6258.0,Lemme See,38272,46,20,3,0,0,2012-05-27 00:00:00,2012-08-12 00:00:00
26104,Maroon 5,2761.0,Payphone,26104,2,28,6,19,28,2012-05-06 00:00:00,2012-05-27 00:00:00
16116,Glee Cast,8043.0,I Will Always Love You,16116,87,1,1,0,0,2012-03-04 00:00:00,2012-03-04 00:00:00
18667,Icona Pop,8278.0,I Love It,18667,7,19,2,7,13,2013-02-17 00:00:00,2013-05-19 00:00:00
11362,Drake,8036.0,No Tellin',11362,81,2,1,0,0,2015-03-08 00:00:00,2015-03-08 00:00:00
16166,Glee Cast,8043.0,Isn't She Lovely,16166,65,1,1,0,0,2011-05-29 00:00:00,2011-05-29 00:00:00
13953,Florida Georgia Line,8214.0,Anything Goes,13953,76,1,1,0,0,2014-10-12 00:00:00,2014-10-12 00:00:00
23594,Kristen Bell,8356.0,Love Is An Open Door,23594,49,4,1,0,0,2014-03-30 00:00:00,2014-03-30 00:00:00
13354,Fabolous,7553.0,Ready,13354,93,8,2,0,0,2013-04-28 00:00:00,2013-05-19 00:00:00
16176,Glee Cast,8043.0,Last Friday Night,16176,72,1,1,0,0,2011-11-20 00:00:00,2011-11-20 00:00:00
5988,Brad Paisley,7261.0,Accidental Racist,5988,77,1,1,0,0,2013-04-28 00:00:00,2013-04-28 00:00:00
34529,Silento,8442.0,Watch Me,34529,76,3,1,0,0,2015-03-15 00:00:00,2015-03-22 00:00:00
30673,Pink,6711.0,Glitter In The Air,30673,18,13,1,0,1,2010-02-21 00:00:00,2010-02-21 00:00:00
11335,Drake,8036.0,The Motto,11335,14,35,1,0,33,2011-12-04 00:00:00,2012-04-29 00:00:00
22538,Justin Timberlake,7675.0,Hallelujah,22538,13,3,1,0,1,2010-02-07 00:00:00,2010-02-14 00:00:00
19985,Jason DeRulo,8052.0,Marry Me,19985,26,17,1,0,8,2013-10-20 00:00:00,2013-12-29 00:00:00
7906,Chris Brown,7750.0,Turn Up The Music,7906,10,20,1,1,9,2012-03-04 00:00:00,2012-03-04 00:00:00
36256,Taylor Swift,7850.0,Breathless,36256,72,1,1,0,0,2010-02-14 00:00:00,2010-02-14 00:00:00
26473,Matt Nathanson,7993.0,Faster,26473,74,12,1,0,0,2011-08-14 00:00:00,2011-09-11 00:00:00
16735,Gorilla Zoe,7912.0,Twisted,16735,77,1,1,0,0,2011-03-20 00:00:00,2011-03-20 00:00:00
11360,Drake,8036.0,Used To,11360,84,2,1,0,0,2015-03-01 00:00:00,2015-03-08 00:00:00
27113,Miley Cyrus,7904.0,Stay,27113,75,1,1,0,0,2010-07-11 00:00:00,2010-07-11 00:00:00
36245,Taylor Swift,7850.0,Mine,36245,3,23,1,5,18,2010-08-22 00:00:00,2010-08-22 00:00:00
16148,Glee Cast,8043.0,Sing,16148,49,1,1,0,0,2011-03-06 00:00:00,2011-03-06 00:00:00
32422,Rihanna,7472.0,FourFiveSeconds,32422,4,8,1,6,7,2015-02-08 00:00:00,2015-03-01 00:00:00
11772,Ed Sheeran,8251.0,One,11772,87,1,1,0,0,2014-06-01 00:00:00,2014-06-01 00:00:00
39764,YG,8155.0,Snitches Ain't,39764,100,1,1,0,0,2012-02-26 00:00:00,2012-02-26 00:00:00
20042,Jay Sean,8069.0,2012 (It Ain't The End),20042,31,14,1,0,4,2010-08-22 00:00:00,2010-10-24 00:00:00
22532,Justin Timberlake,7675.0,Not A Bad Thing,22532,8,19,4,6,16,2014-03-16 00:00:00,2014-05-04 00:00:00
409,Ace Hood,8009.0,Body 2 Body,409,65,13,1,0,0,2011-10-02 00:00:00,2011-11-20 00:00:00
32405,Rihanna,7472.0,What's My Name?,32405,1,22,1,14,19,2010-11-07 00:00:00,2010-11-21 00:00:00
22486,Justin Bieber,8047.0,Confident,22486,41,3,1,0,0,2013-12-29 00:00:00,2013-12-29 00:00:00
36021,T-Pain,7752.0,Booty Wurk (One Cheek At A Time),36021,44,7,1,0,0,2011-07-31 00:00:00,2011-07-31 00:00:00
28423,Nicki Minaj,8134.0,Roman Reloaded,28423,70,1,1,0,0,2012-03-18 00:00:00,2012-03-18 00:00:00
38279,Usher,6258.0,There Goes My Baby,38279,25,25,1,0,10,2010-03-07 00:00:00,2010-08-15 00:00:00
13000,Eric Paslay,8336.0,She Don't Love You,13000,92,2,1,0,0,2015-03-22 00:00:00,2015-03-22 00:00:00
23070,Kenny Chesney,6686.0,Reality,23070,62,18,1,0,0,2011-11-20 00:00:00,2012-02-19 00:00:00
16266,Glee Cast,8043.0,Bohemian Rhapsody,16266,84,1,1,0,0,2010-06-27 00:00:00,2010-06-27 00:00:00
34308,Shawn Mendes,8394.0,A Little Too Much,34308,95,1,1,0,0,2015-02-22 00:00:00,2015-02-22 00:00:00
27034,Migos,8319.0,Versace,27034,99,1,1,0,0,2013-09-22 00:00:00,2013-09-22 00:00:00
13950,Florida Georgia Line,8214.0,This Is How We Roll,13950,15,28,1,0,18,2013-12-15 00:00:00,2014-06-22 00:00:00
7998,Christina Aguilera,6676.0,Your Body,7998,34,9,1,0,1,2012-10-07 00:00:00,2012-10-07 00:00:00
2478,Avicii,8203.0,Hey Brother,2478,16,23,3,0,16,2013-12-22 00:00:00,2014-04-13 00:00:00
16101,Glee Cast,8043.0,Without You,16101,28,1,1,0,1,2012-02-05 00:00:00,2012-02-05 00:00:00
36837,Thompson Square,8148.0,Everything I Shouldn't Be Thinking About,36837,69,12,1,0,0,2014-02-02 00:00:00,2014-03-23 00:00:00
9495,Dave Matthews Band,7022.0,You And Me,9495,57,2,1,0,0,2010-02-21 00:00:00,2010-02-21 00:00:00
293,A$AP Rocky,8260.0,Wild For The Night,293,80,16,2,0,0,2013-02-03 00:00:00,2013-06-02 00:00:00
7149,Carrie Underwood,7738.0,See You Again,7149,34,20,1,0,2,2013-05-19 00:00:00,2013-09-01 00:00:00
24771,Little Big Town,7760.0,Girl Crush,24771,84,4,1,0,0,2015-02-22 00:00:00,2015-03-15 00:00:00
22899,Ke$ha,8062.0,Die Young,22899,2,19,1,12,19,2012-10-14 00:00:00,2012-12-09 00:00:00
9359,Darius Rucker,7977.0,Homegrown Honey,9359,63,16,1,0,0,2014-11-23 00:00:00,2015-03-22 00:00:00
16104,Glee Cast,8043.0,We Found Love,16104,56,1,1,0,0,2012-02-05 00:00:00,2012-02-05 00:00:00
29023,Outasight,8243.0,Tonight Is The Night,29023,38,20,2,0,2,2011-12-11 00:00:00,2012-02-12 00:00:00
11349,Drake,8036.0,Up All Night,11349,49,2,1,0,0,2010-07-04 00:00:00,2010-07-04 00:00:00
13921,Flo Rida,7924.0,Wild Ones,13921,5,36,2,14,28,2012-01-08 00:00:00,2012-05-20 00:00:00
36250,Taylor Swift,7850.0,Innocent,36250,27,1,1,0,1,2010-11-14 00:00:00,2010-11-14 00:00:00
16133,Glee Cast,8043.0,Firework,16133,34,2,1,0,1,2011-02-27 00:00:00,2011-02-27 00:00:00
28858,One Direction,8241.0,Rock Me,28858,98,1,1,0,0,2013-01-13 00:00:00,2013-01-13 00:00:00
36050,T.I.,5921.0,Love This Life,36050,81,1,1,0,0,2012-04-22 00:00:00,2012-04-22 00:00:00
26108,Maroon 5,2761.0,Never Gonna Leave This Bed,26108,55,18,2,0,0,2011-05-15 00:00:00,2011-07-10 00:00:00
28421,Nicki Minaj,8134.0,Right By My Side,28421,51,15,1,0,0,2012-04-22 00:00:00,2012-04-22 00:00:00
39894,Zach Sobiech,8295.0,Clouds,39894,26,2,1,0,1,2013-06-09 00:00:00,2013-06-09 00:00:00
34168,Sevyn Streeter,8331.0,It Won't Stop,34168,30,20,1,0,4,2013-10-20 00:00:00,2013-12-22 00:00:00
7916,Chris Brown,7750.0,Deuces,7916,14,27,1,0,19,2010-07-18 00:00:00,2010-10-17 00:00:00
32127,Rich Homie Quan,8308.0,Type Of Way,32127,50,20,1,0,0,2013-08-04 00:00:00,2013-09-29 00:00:00
21215,Joe Jonas,7973.0,See No More,21215,92,1,1,0,0,2011-07-03 00:00:00,2011-07-03 00:00:00
18681,Iggy Azalea,8372.0,Fancy,18681,1,19,7,12,14,2014-03-23 00:00:00,2014-06-08 00:00:00
5036,Blake Shelton,7303.0,Footloose,5036,63,2,1,0,0,2011-11-27 00:00:00,2011-11-27 00:00:00
32315,Ricky Martin,7021.0,Lo Mejor De Mi Vida Eres Tu/The Best Thing About Me Is You,32315,74,2,1,0,0,2010-11-21 00:00:00,2010-11-21 00:00:00
7841,Chief Keef,8208.0,I Don't Like,7841,73,3,1,0,0,2012-09-09 00:00:00,2012-10-07 00:00:00
8873,Craig Campbell,8159.0,Fish,8873,83,10,1,0,0,2011-08-14 00:00:00,2011-09-11 00:00:00
39585,Wiz Khalifa,8126.0,On My Level,39585,52,9,1,0,0,2011-03-13 00:00:00,2011-03-13 00:00:00
7053,Carly Rae Jepsen,8222.0,This Kiss,7053,86,1,1,0,0,2012-09-30 00:00:00,2012-09-30 00:00:00
13426,Fall Out Boy,7739.0,Centuries,13426,10,32,2,2,24,2014-09-28 00:00:00,2015-02-08 00:00:00
15190,Future,8216.0,Magic,15190,69,9,1,0,0,2012-03-18 00:00:00,2012-04-15 00:00:00
19540,Jake Owen,7829.0,Beachin',19540,26,19,1,0,9,2014-04-13 00:00:00,2014-07-06 00:00:00
20047,Jay-Z,6705.0,F*ckwithmeyouknowigotit,20047,64,9,1,0,0,2013-07-28 00:00:00,2013-07-28 00:00:00
4129,Billy Currington,2882.0,Don't It,4129,88,2,1,0,0,2015-03-22 00:00:00,2015-03-22 00:00:00
20231,Jennifer Hudson,7869.0,Where You At,20231,64,6,1,0,0,2011-03-27 00:00:00,2011-04-10 00:00:00
16184,Glee Cast,8043.0,Never Going Back Again,16184,81,1,1,0,0,2011-05-22 00:00:00,2011-05-22 00:00:00
34844,Snow Patrol,7812.0,Called Out In The Dark,34844,78,1,1,0,0,2012-01-29 00:00:00,2012-01-29 00:00:00
32391,Rihanna,7472.0,Diamonds,32391,1,26,3,15,24,2012-10-14 00:00:00,2012-12-02 00:00:00
32395,Rihanna,7472.0,S&M,32395,1,40,2,26,34,2010-12-05 00:00:00,2011-05-01 00:00:00
22745,Katy Perry,7961.0,Unconditionally,22745,14,19,1,0,12,2013-11-10 00:00:00,2013-12-22 00:00:00
18621,Hunter Hayes,8220.0,I Want Crazy,18621,19,19,1,0,11,2013-04-28 00:00:00,2013-07-07 00:00:00
11323,Drake,8036.0,All Me,11323,20,20,1,0,6,2013-10-13 00:00:00,2013-10-13 00:00:00
34845,Snow Patrol,7812.0,Set The Fire To The Third Bar,34845,54,5,1,0,0,2010-01-31 00:00:00,2010-02-07 00:00:00
13442,Fall Out Boy,7739.0,Irresistible,13442,77,1,1,0,0,2015-01-25 00:00:00,2015-01-25 00:00:00
9220,Dan + Shay,8353.0,19 You + Me,9220,42,18,1,0,0,2014-01-19 00:00:00,2014-04-20 00:00:00
20039,Jay Sean,8069.0,I'm All Yours,20039,85,1,1,0,0,2012-06-17 00:00:00,2012-06-17 00:00:00
18623,Hunter Hayes,8220.0,Everybody's Got Somebody But Me,18623,77,9,1,0,0,2013-11-24 00:00:00,2013-12-15 00:00:00
36102,Taio Cruz,8085.0,Higher,36102,24,15,1,0,7,2011-01-02 00:00:00,2011-02-20 00:00:00
30732,Plain White T's,7857.0,Rhythm Of Love,30732,38,21,1,0,2,2010-08-29 00:00:00,2011-02-20 00:00:00
22484,Justin Bieber,8047.0,All That Matters,22484,24,8,1,0,1,2013-11-03 00:00:00,2013-11-03 00:00:00
28054,Ne-Yo,7767.0,She Knows,28054,19,17,1,0,8,2014-11-30 00:00:00,2015-03-15 00:00:00
7150,Carrie Underwood,7738.0,Two Black Cadillacs,7150,41,20,1,0,0,2012-12-30 00:00:00,2013-03-03 00:00:00
2482,Avicii,8203.0,Levels,2482,60,20,2,0,0,2011-12-04 00:00:00,2012-02-19 00:00:00
16211,Glee Cast,8043.0,The Only Exception,16211,26,1,1,0,1,2010-10-17 00:00:00,2010-10-17 00:00:00
33003,Ross Lynch,8309.0,Cruisin' For A Bruisin',33003,82,3,1,0,0,2013-08-11 00:00:00,2013-08-11 00:00:00
34131,Selena Gomez,8014.0,Naturally,34131,29,21,1,0,12,2010-01-10 00:00:00,2010-01-31 00:00:00
36231,Taylor Swift,7850.0,Ronan,36231,16,2,1,0,2,2012-09-23 00:00:00,2012-09-23 00:00:00
28172,Nelly,6700.0,The Champ,28172,61,3,1,0,0,2012-01-15 00:00:00,2012-01-22 00:00:00
39745,Yellowcard,7780.0,"For You, And Your Denial",39745,100,1,1,0,0,2011-02-06 00:00:00,2011-02-06 00:00:00
20045,Jay-Z,6705.0,Holy Grail,20045,4,19,1,16,19,2013-07-28 00:00:00,2013-09-22 00:00:00
